item,category,iso_year,iso_week,current_price_rs,price_change_4wk_pct,price_vs_3mo_avg_pct,days_to_festival,festival_season,expected_price_next_4wk_rs,target_buy_now
Mango - Betti (Rs/Fruit),Fruit,2023,25,24.4,14.02,-37.84,300,0,24.9,1
Mango - Betti (Rs/Fruit),Fruit,2023,26,27.5,29.72,-24.98,293,0,26.85,0
Mango - Betti (Rs/Fruit),Fruit,2023,27,31.0,33.62,-10.16,286,0,29.8,0
Mango - Betti (Rs/Fruit),Fruit,2023,28,36.3,48.16,11.66,279,0,34.32,0
Mango - Betti (Rs/Fruit),Fruit,2023,29,42.5,74.18,38.17,272,0,39.45,0
Mango - Betti (Rs/Fruit),Fruit,2023,30,48.0,74.55,54.43,265,0,41.95,0
Mango - Betti (Rs/Fruit),Fruit,2023,40,41.0,32.26,30.99,195,0,41.12,1
Mango - Betti (Rs/Fruit),Fruit,2023,41,33.0,-9.09,7.68,188,0,37.62,1
Mango - Betti (Rs/Fruit),Fruit,2023,42,28.5,-32.94,-7.95,181,0,32.38,1
Mango - Betti (Rs/Fruit),Fruit,2023,43,27.0,-43.75,-13.99,174,0,29.47,1
Mango - Betti (Rs/Fruit),Fruit,2023,44,29.38,-28.35,-8.26,167,0,27.89,0
Mango - Betti (Rs/Fruit),Fruit,2023,45,26.7,-19.09,-17.31,160,0,26.67,0
Mango - Betti (Rs/Fruit),Fruit,2023,46,23.6,-17.19,-26.76,153,0,24.67,1
Mango - Betti (Rs/Fruit),Fruit,2023,47,19.0,-29.63,-40.26,146,0,22.08,1
Mango - Betti (Rs/Fruit),Fruit,2023,48,19.0,-35.32,-39.01,139,0,20.25,1
Mango - Betti (Rs/Fruit),Fruit,2023,49,19.4,-27.34,-35.89,132,0,20.42,1
Mango - Betti (Rs/Fruit),Fruit,2023,50,24.3,2.97,-17.17,125,0,22.7,0
Mango - Betti (Rs/Fruit),Fruit,2023,51,28.08,47.81,-0.51,118,0,25.76,0
Mango - Betti (Rs/Fruit),Fruit,2024,1,31.25,64.47,16.0,104,0,40.28,1
Mango - Betti (Rs/Fruit),Fruit,2024,14,77.5,299.48,160.53,13,1,48.58,0
Mango - Betti (Rs/Fruit),Fruit,2024,15,57.5,136.63,81.78,6,1,58.44,1
Mango - Betti (Rs/Fruit),Fruit,2024,16,67.5,140.36,94.91,364,0,58.34,0
Mango - Betti (Rs/Fruit),Fruit,2024,17,30.88,-1.2,-11.61,357,0,46.0,1
Mango - Betti (Rs/Fruit),Fruit,2024,18,28.12,-63.71,-19.26,350,0,38.45,1
Mango - Betti (Rs/Fruit),Fruit,2024,19,27.3,-52.52,-21.73,343,0,27.2,0
Mango - Betti (Rs/Fruit),Fruit,2024,20,22.5,-66.67,-35.34,336,0,24.86,1
Mango - Betti (Rs/Fruit),Fruit,2024,21,21.5,-30.36,-38.55,329,0,23.48,1
Mango - Betti (Rs/Fruit),Fruit,2024,22,22.6,-19.64,-35.91,322,0,22.45,0
Mango - Betti (Rs/Fruit),Fruit,2024,23,23.2,-15.02,-34.75,315,0,22.62,0
Mango - Betti (Rs/Fruit),Fruit,2024,24,23.2,3.11,-34.6,308,0,22.79,0
Mango - Betti (Rs/Fruit),Fruit,2024,25,22.17,3.1,-36.7,301,0,23.29,1
Mango - Betti (Rs/Fruit),Fruit,2024,26,24.6,8.85,-28.71,294,0,26.17,1
Mango - Betti (Rs/Fruit),Fruit,2024,27,34.7,49.57,11.17,287,0,29.74,0
Mango - Betti (Rs/Fruit),Fruit,2024,28,37.5,61.64,26.37,280,0,33.58,0
Mango - Betti (Rs/Fruit),Fruit,2024,29,37.5,69.17,37.03,273,0,37.27,0
Mango - Betti (Rs/Fruit),Fruit,2024,40,39.38,60.06,40.52,196,0,40.09,1
Mango - Betti (Rs/Fruit),Fruit,2024,41,46.0,32.56,56.49,189,0,42.19,0
Mango - Betti (Rs/Fruit),Fruit,2024,42,45.88,22.33,48.83,182,0,45.94,1
Mango - Betti (Rs/Fruit),Fruit,2024,43,52.5,40.0,58.46,175,0,48.66,0
Mango - Betti (Rs/Fruit),Fruit,2024,44,50.25,27.62,42.18,168,0,47.16,0
Mango - Betti (Rs/Fruit),Fruit,2024,45,40.0,-13.04,9.05,161,0,42.94,1
Mango - Betti (Rs/Fruit),Fruit,2024,46,29.0,-36.78,-21.89,154,0,39.19,1
Mango - Betti (Rs/Fruit),Fruit,2024,51,37.5,-28.57,-1.9,119,0,35.41,0
Mango - Betti (Rs/Fruit),Fruit,2024,52,35.12,-30.1,-10.45,112,0,34.47,0
Mango - Betti (Rs/Fruit),Fruit,2025,1,36.25,-9.38,-9.65,105,0,43.47,1
Mango - Betti (Rs/Fruit),Fruit,2025,35,65.0,124.14,53.11,232,0,49.41,0
Mango - Betti (Rs/Fruit),Fruit,2026,17,61.25,63.33,38.33,359,0,55.94,0
Mango - Betti (Rs/Fruit),Fruit,2026,18,61.25,74.38,32.85,352,0,60.62,0
Mango - Betti (Rs/Fruit),Fruit,2026,19,55.0,51.72,16.26,345,0,55.62,1
Mango - Betti (Rs/Fruit),Fruit,2026,20,45.0,-30.77,-4.72,338,0,59.06,1
Mango - Betti (Rs/Fruit),Fruit,2026,21,75.0,22.45,51.6,331,0,52.12,0
Mango - Betti (Rs/Fruit),Fruit,2026,22,33.5,-45.31,-30.22,324,0,49.62,1
Mango - Betti (Rs/Fruit),Fruit,2026,23,45.0,-18.18,-5.47,317,0,49.12,1
Mango - Betti (Rs/Fruit),Fruit,2026,24,43.0,-4.44,-10.11,310,0,40.88,0
Mango - Betti (Rs/Fruit),Fruit,2026,25,42.0,-44.0,-14.0,303,0,43.33,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,1,70.0,,0.0,102,0,85.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,2,85.0,,9.68,95,0,96.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,3,107.0,,22.52,88,0,110.67,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,4,140.0,,39.3,81,0,121.0,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,5,152.0,117.14,37.18,74,0,160.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,6,241.0,183.53,81.89,67,0,205.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,7,288.0,169.16,86.15,60,0,238.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,8,274.0,95.71,61.53,53,0,243.0,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,9,169.0,11.18,-0.33,46,0,225.88,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,10,172.5,-28.42,1.56,39,1,193.38,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,11,158.0,-45.14,-6.38,32,1,162.38,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,12,150.0,-45.26,-10.29,25,1,160.12,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,13,160.0,-5.33,-3.99,18,1,154.5,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,14,150.0,-13.04,-13.2,11,1,153.75,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,15,155.0,-1.9,-13.02,4,1,145.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,16,118.0,-21.33,-34.09,363,0,131.12,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,17,101.5,-36.56,-42.35,356,0,118.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,18,97.5,-35.0,-43.28,349,0,106.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,19,107.0,-30.97,-33.78,342,0,95.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,20,75.0,-36.44,-48.34,335,0,89.78,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,21,79.6,-21.58,-38.88,328,0,82.65,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,22,69.0,-29.23,-43.69,321,0,72.65,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,23,67.0,-37.38,-41.45,314,0,70.4,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,24,66.0,-12.0,-38.52,307,0,67.5,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,25,68.0,-14.57,-32.7,300,0,68.69,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,26,73.75,6.88,-21.88,293,0,70.69,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,27,75.0,11.94,-15.39,286,0,76.19,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,28,88.0,33.33,5.4,279,0,80.94,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,29,87.0,27.94,7.27,272,0,90.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,30,110.0,49.15,34.54,265,0,101.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,31,120.0,60.0,43.73,258,0,135.25,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,32,224.0,154.55,142.19,251,0,198.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,33,341.0,291.95,201.9,244,0,259.5,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,34,353.0,220.91,163.47,237,0,323.88,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,35,377.5,214.58,139.36,230,0,347.38,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,36,318.0,41.96,79.64,223,0,335.12,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,37,292.0,-14.37,50.2,216,0,317.88,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,38,284.0,-19.55,34.58,209,0,291.62,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,39,272.5,-27.81,20.41,202,0,275.12,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,40,252.0,-20.75,5.03,195,0,240.38,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,41,153.0,-47.6,-37.53,188,0,197.88,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,42,114.0,-59.86,-53.85,181,0,153.25,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,43,94.0,-65.5,-61.75,174,0,109.5,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,44,77.0,-69.44,-68.24,167,0,85.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,45,55.0,-64.05,-76.03,160,0,69.75,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,46,53.0,-53.51,-74.43,153,0,57.5,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,47,45.0,-52.13,-75.49,146,0,45.83,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,48,30.33,-60.61,-80.67,139,0,38.48,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,49,25.6,-53.45,-80.95,132,0,32.28,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,50,28.2,-46.79,-75.29,125,0,31.87,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,51,43.33,-3.7,-54.68,118,0,36.16,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2023,52,47.5,56.59,-39.34,111,0,43.66,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,1,55.62,117.29,-11.98,104,0,51.61,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,2,60.0,112.77,7.06,97,0,62.66,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,3,87.5,101.92,62.02,90,0,83.59,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,4,131.25,176.32,130.78,83,0,126.69,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,5,228.0,309.89,232.91,76,0,187.31,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,13,302.5,404.17,245.61,20,1,209.44,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,14,176.0,101.14,81.47,13,1,221.21,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,15,178.33,35.87,66.29,6,1,201.08,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,16,147.5,-35.31,26.87,364,0,147.33,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,17,87.5,-71.07,-27.7,357,0,123.33,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,18,80.0,-54.55,-36.0,350,0,96.25,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,19,70.0,-60.75,-44.91,343,0,75.62,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,20,65.0,-55.93,-49.38,336,0,69.58,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,21,63.33,-27.62,-50.9,329,0,66.83,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,22,69.0,-13.75,-46.79,322,0,68.58,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,23,77.0,10.0,-40.25,315,0,69.58,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,24,69.0,6.15,-44.4,308,0,68.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,25,60.0,-5.26,-46.03,301,0,68.5,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,26,68.0,-1.45,-26.98,294,0,71.0,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,27,87.0,12.99,0.83,287,0,78.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,28,98.0,42.03,22.34,280,0,96.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,29,132.0,120.0,67.28,273,0,131.25,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,30,208.0,205.88,135.88,266,0,168.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,31,237.0,172.41,136.39,259,0,210.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,32,266.0,171.43,130.64,252,0,257.75,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,33,320.0,142.42,137.13,245,0,294.81,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,34,356.25,71.27,126.22,238,0,313.06,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,35,310.0,30.8,76.12,231,0,334.06,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,36,350.0,31.58,77.65,224,0,319.69,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,37,262.5,-17.97,23.88,217,0,308.96,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,38,313.33,-12.05,35.41,210,0,310.21,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,39,315.0,1.61,25.8,203,0,264.63,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,40,167.7,-52.09,-34.65,196,0,243.06,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,41,176.2,-32.88,-32.91,189,0,213.35,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,42,194.5,-37.93,-27.27,182,0,172.35,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,43,151.0,-52.06,-42.59,175,0,159.63,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,44,116.83,-30.33,-53.97,168,0,146.03,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,45,121.8,-30.87,-49.81,161,0,125.97,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,46,114.25,-41.26,-49.64,154,0,113.22,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,47,100.0,-33.77,-51.73,147,0,106.64,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,48,90.5,-22.54,-52.44,140,0,104.56,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,49,113.5,-6.81,-34.04,133,0,106.12,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,50,120.5,5.47,-25.23,126,0,117.62,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,51,146.0,46.0,-1.54,119,0,126.72,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2024,52,126.88,40.19,-5.19,112,0,136.47,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2025,1,152.5,34.36,14.96,105,0,148.22,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2025,35,167.5,39.0,26.91,232,0,132.97,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,1,85.0,-41.78,-31.21,106,0,123.88,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,2,90.5,-28.67,-23.89,99,0,110.33,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,3,98.33,-35.52,-16.3,92,0,101.83,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,4,133.5,-20.3,12.77,85,0,127.08,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,5,186.0,118.82,50.12,78,0,160.4,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,6,223.75,147.24,67.7,71,0,215.4,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,7,318.33,223.73,110.89,64,0,283.9,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,8,407.5,205.24,134.79,57,0,300.52,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,9,252.5,35.75,37.44,50,0,332.4,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,10,351.25,56.98,76.06,43,1,320.94,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,11,272.5,-14.4,29.33,36,1,274.56,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,12,222.0,-45.52,2.75,29,1,259.31,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,13,191.5,-24.16,-12.11,22,1,217.75,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,14,185.0,-47.33,-17.99,15,1,192.75,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,15,172.5,-36.7,-25.61,8,1,183.5,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,17,185.0,-16.67,-22.45,359,0,174.69,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,18,156.25,-18.41,-34.98,352,0,168.69,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,19,161.0,-12.97,-32.46,345,0,163.81,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,20,153.0,-11.3,-34.32,338,0,160.81,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,21,173.0,-6.49,-21.99,331,0,152.84,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,22,124.38,-20.4,-37.81,324,0,156.72,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,23,176.5,9.63,-9.09,317,0,150.84,0
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,24,129.5,-15.36,-26.87,310,0,143.82,1
Mango - Karathakolomban (Rs/Fruit),Fruit,2026,25,144.9,-16.24,-13.37,303,0,150.3,1
Manioc,Low Country,2023,1,132.6,,0.0,102,0,138.3,1
Manioc,Low Country,2023,2,138.3,,2.1,95,0,135.7,0
Manioc,Low Country,2023,3,133.11,,-1.16,88,0,134.27,1
Manioc,Low Country,2023,4,131.41,,-1.83,81,0,133.54,1
Manioc,Low Country,2023,5,131.34,-0.95,-1.51,74,0,130.36,0
Manioc,Low Country,2023,6,125.6,-9.19,-4.89,67,0,128.69,1
Manioc,Low Country,2023,7,126.42,-5.02,-3.68,60,0,128.58,1
Manioc,Low Country,2023,8,130.97,-0.33,-0.19,53,0,128.68,0
Manioc,Low Country,2023,9,131.74,0.31,0.36,46,0,131.92,1
Manioc,Low Country,2023,10,138.57,10.33,4.97,39,1,135.38,0
Manioc,Low Country,2023,11,140.24,10.93,5.64,32,1,136.48,0
Manioc,Low Country,2023,12,135.39,3.38,1.82,25,1,136.85,1
Manioc,Low Country,2023,13,133.2,1.1,0.16,18,1,135.53,1
Manioc,Low Country,2023,14,133.29,-3.81,0.18,11,1,133.77,1
Manioc,Low Country,2023,15,133.21,-5.01,0.42,4,1,131.46,0
Manioc,Low Country,2023,16,126.15,-6.82,-4.51,363,0,131.56,1
Manioc,Low Country,2023,17,133.6,0.3,0.99,356,0,130.61,0
Manioc,Low Country,2023,18,129.48,-2.86,-2.02,349,0,130.02,1
Manioc,Low Country,2023,19,130.84,-1.78,-1.29,342,0,132.72,1
Manioc,Low Country,2023,20,136.96,8.57,2.7,335,0,133.84,0
Manioc,Low Country,2023,21,138.1,3.37,3.13,328,0,135.94,0
Manioc,Low Country,2023,22,137.86,6.47,2.59,321,0,137.78,0
Manioc,Low Country,2023,23,138.21,5.64,2.88,314,0,137.43,0
Manioc,Low Country,2023,24,135.56,-1.02,1.17,307,0,136.73,1
Manioc,Low Country,2023,25,135.31,-2.02,0.99,300,0,135.34,1
Manioc,Low Country,2023,26,132.26,-4.06,-1.23,293,0,133.42,1
Manioc,Low Country,2023,27,130.54,-5.56,-2.37,286,0,131.58,1
Manioc,Low Country,2023,28,128.2,-5.43,-3.83,279,0,128.84,1
Manioc,Low Country,2023,29,124.38,-8.08,-6.61,272,0,127.0,1
Manioc,Low Country,2023,30,124.88,-5.58,-5.75,265,0,125.22,1
Manioc,Low Country,2023,31,123.42,-5.45,-6.53,258,0,122.79,0
Manioc,Low Country,2023,32,118.48,-7.58,-9.62,251,0,120.2,1
Manioc,Low Country,2023,33,114.02,-8.33,-11.84,244,0,117.66,1
Manioc,Low Country,2023,34,114.73,-8.13,-10.03,237,0,115.07,1
Manioc,Low Country,2023,35,113.04,-8.42,-10.02,230,0,112.27,0
Manioc,Low Country,2023,36,107.28,-9.46,-12.95,223,0,109.02,1
Manioc,Low Country,2023,37,101.03,-11.39,-16.22,216,0,105.83,1
Manioc,Low Country,2023,38,101.96,-11.13,-13.6,209,0,102.46,1
Manioc,Low Country,2023,39,99.58,-11.9,-13.78,202,0,99.04,0
Manioc,Low Country,2023,40,93.57,-12.78,-16.94,195,0,96.35,1
Manioc,Low Country,2023,41,90.27,-10.65,-17.74,188,0,92.62,1
Manioc,Low Country,2023,42,87.05,-14.62,-18.54,181,0,89.44,1
Manioc,Low Country,2023,43,86.85,-12.78,-16.44,174,0,88.73,1
Manioc,Low Country,2023,44,90.76,-3.01,-10.52,167,0,89.02,0
Manioc,Low Country,2023,45,91.43,1.29,-7.97,160,0,90.74,0
Manioc,Low Country,2023,46,93.93,7.9,-3.96,153,0,93.08,0
Manioc,Low Country,2023,47,96.22,10.79,-0.17,146,0,95.28,0
Manioc,Low Country,2023,48,99.54,9.68,4.4,139,0,95.75,0
Manioc,Low Country,2023,49,93.31,2.06,-1.02,132,0,96.06,1
Manioc,Low Country,2023,50,95.18,1.33,1.45,125,0,96.35,1
Manioc,Low Country,2023,51,97.37,1.19,4.17,118,0,96.59,0
Manioc,Low Country,2023,52,100.51,0.97,7.45,111,0,98.2,0
Manioc,Low Country,2024,1,99.73,6.88,6.09,104,0,99.76,1
Manioc,Low Country,2024,2,101.43,6.57,6.91,97,0,101.97,1
Manioc,Low Country,2024,3,106.21,9.08,10.24,90,0,103.11,0
Manioc,Low Country,2024,4,105.09,4.56,7.51,83,0,105.1,1
Manioc,Low Country,2024,5,107.68,7.97,8.71,76,0,106.59,0
Manioc,Low Country,2024,6,107.38,5.87,7.09,69,0,107.05,0
Manioc,Low Country,2024,7,108.07,1.75,6.62,62,0,108.61,1
Manioc,Low Country,2024,8,111.32,5.93,8.58,55,0,109.19,0
Manioc,Low Country,2024,9,110.0,2.16,6.46,48,0,110.05,1
Manioc,Low Country,2024,10,110.8,3.19,5.86,41,1,112.71,1
Manioc,Low Country,2024,11,118.71,9.84,11.48,34,1,113.64,0
Manioc,Low Country,2024,12,115.05,3.35,6.68,27,1,113.84,0
Manioc,Low Country,2024,13,110.81,0.74,2.0,20,1,112.99,1
Manioc,Low Country,2024,14,107.39,-3.08,-1.68,13,1,109.25,1
Manioc,Low Country,2024,15,103.75,-12.6,-5.17,6,1,105.92,1
Manioc,Low Country,2024,16,101.72,-11.59,-6.73,364,0,104.36,1
Manioc,Low Country,2024,17,104.56,-5.64,-4.09,357,0,103.72,0
Manioc,Low Country,2024,18,104.86,-2.36,-3.63,350,0,104.62,0
Manioc,Low Country,2024,19,107.35,3.47,-1.33,343,0,103.61,0
Manioc,Low Country,2024,20,97.68,-3.98,-9.56,336,0,101.64,1
Manioc,Low Country,2024,21,96.67,-7.55,-9.55,329,0,99.25,1
Manioc,Low Country,2024,22,95.31,-9.11,-9.87,322,0,97.27,1
Manioc,Low Country,2024,23,99.44,-7.37,-5.18,315,0,97.98,0
Manioc,Low Country,2024,24,100.51,2.9,-2.86,308,0,98.49,0
Manioc,Low Country,2024,25,98.72,2.12,-3.42,301,0,99.43,1
Manioc,Low Country,2024,26,99.05,3.93,-2.23,294,0,99.97,1
Manioc,Low Country,2024,27,101.59,2.17,0.73,287,0,99.86,0
Manioc,Low Country,2024,28,100.09,-0.42,-0.49,280,0,100.55,1
Manioc,Low Country,2024,29,101.48,2.79,0.91,273,0,100.98,0
Manioc,Low Country,2024,30,100.76,1.72,0.49,266,0,98.96,0
Manioc,Low Country,2024,31,93.53,-7.94,-5.91,259,0,96.59,1
Manioc,Low Country,2024,32,90.61,-9.47,-7.64,252,0,91.46,1
Manioc,Low Country,2024,33,80.96,-20.22,-16.38,245,0,87.4,1
Manioc,Low Country,2024,34,84.49,-16.14,-11.88,238,0,85.45,1
Manioc,Low Country,2024,35,85.71,-8.35,-9.92,231,0,86.02,1
Manioc,Low Country,2024,36,92.9,2.52,-1.85,224,0,88.66,0
Manioc,Low Country,2024,37,91.53,13.06,-2.58,217,0,91.0,0
Manioc,Low Country,2024,38,93.84,11.06,0.28,210,0,93.15,0
Manioc,Low Country,2024,39,94.34,10.06,1.2,203,0,92.91,0
Manioc,Low Country,2024,40,91.93,-1.04,-0.59,196,0,91.99,1
Manioc,Low Country,2024,41,87.84,-4.04,-4.04,189,0,89.71,1
Manioc,Low Country,2024,42,84.73,-9.71,-6.11,182,0,87.82,1
Manioc,Low Country,2024,43,86.79,-8.01,-2.67,175,0,86.08,0
Manioc,Low Country,2024,44,84.96,-7.59,-4.02,168,0,84.7,0
Manioc,Low Country,2024,45,82.32,-6.29,-6.32,161,0,84.53,1
Manioc,Low Country,2024,46,84.05,-0.81,-4.61,154,0,84.47,1
Manioc,Low Country,2024,47,86.58,-0.24,-1.92,147,0,86.56,0
Manioc,Low Country,2024,48,93.32,9.84,5.02,140,0,89.85,0
Manioc,Low Country,2024,49,95.45,15.95,7.18,133,0,92.65,0
Manioc,Low Country,2024,50,95.26,13.35,6.63,126,0,94.72,0
Manioc,Low Country,2024,51,94.86,9.56,6.08,119,0,94.69,0
Manioc,Low Country,2024,52,93.19,-0.14,4.32,112,0,94.92,1
Manioc,Low Country,2025,1,96.38,0.98,7.49,105,0,100.01,1
Manioc,Low Country,2025,35,115.62,21.37,25.94,232,0,100.88,0
Manioc,Low Country,2026,1,98.33,3.67,5.9,106,0,103.68,1
Manioc,Low Country,2026,2,104.37,12.0,10.79,99,0,104.68,1
Manioc,Low Country,2026,3,100.39,4.15,5.24,92,0,100.18,0
Manioc,Low Country,2026,4,97.61,-15.58,1.08,85,0,100.45,1
Manioc,Low Country,2026,5,99.43,1.12,1.72,78,0,99.01,0
Manioc,Low Country,2026,6,98.6,-5.53,-0.08,71,0,99.25,1
Manioc,Low Country,2026,7,101.36,0.97,2.08,64,0,100.85,0
Manioc,Low Country,2026,8,104.02,6.56,4.06,57,0,101.42,0
Manioc,Low Country,2026,9,101.71,2.29,1.26,50,0,102.73,1
Manioc,Low Country,2026,10,103.82,5.3,2.65,43,1,102.64,0
Manioc,Low Country,2026,11,101.0,-0.36,-0.73,36,1,103.88,1
Manioc,Low Country,2026,12,108.98,4.77,6.1,29,1,105.45,0
Manioc,Low Country,2026,13,107.98,6.16,5.73,22,1,108.28,1
