item,category,iso_year,iso_week,current_price_rs,price_change_4wk_pct,price_vs_3mo_avg_pct,days_to_festival,festival_season,expected_price_next_4wk_rs,target_buy_now
Eggs (White),Grocery/Staple,2022,48,31.89,7.2,8.66,137,0,33.55,1
Eggs (White),Grocery/Staple,2022,49,32.79,6.53,9.99,130,0,33.96,1
Eggs (White),Grocery/Staple,2022,50,33.07,6.34,9.24,123,0,34.34,1
Eggs (White),Grocery/Staple,2022,51,34.02,7.87,10.58,116,0,34.7,1
Eggs (White),Grocery/Staple,2022,52,34.33,7.63,9.8,109,0,35.03,1
Eggs (White),Grocery/Staple,2023,1,34.41,4.95,8.56,102,0,35.35,1
Eggs (White),Grocery/Staple,2023,2,34.6,4.61,7.73,95,0,35.89,1
Eggs (White),Grocery/Staple,2023,3,35.46,4.24,8.83,88,0,36.29,1
Eggs (White),Grocery/Staple,2023,4,35.64,3.82,7.9,81,0,36.66,1
Eggs (White),Grocery/Staple,2023,5,35.73,3.82,6.68,74,0,37.26,1
Eggs (White),Grocery/Staple,2023,6,36.73,6.16,8.2,67,0,37.34,1
Eggs (White),Grocery/Staple,2023,7,37.06,4.51,7.72,60,0,37.35,1
Eggs (White),Grocery/Staple,2023,8,37.13,4.2,6.6,53,0,37.28,1
Eggs (White),Grocery/Staple,2023,9,38.12,6.71,7.96,46,0,36.95,0
Eggs (White),Grocery/Staple,2023,10,37.03,0.82,3.9,39,0,37.24,1
Eggs (White),Grocery/Staple,2023,11,37.13,0.19,3.27,32,0,37.59,1
Eggs (White),Grocery/Staple,2023,12,36.83,-0.82,1.83,25,0,37.64,1
Eggs (White),Grocery/Staple,2023,13,36.82,-3.43,1.26,18,1,37.51,1
Eggs (White),Grocery/Staple,2023,14,38.17,3.07,4.14,11,1,37.06,0
Eggs (White),Grocery/Staple,2023,15,38.53,3.76,4.26,4,1,36.59,0
Eggs (White),Grocery/Staple,2023,16,37.04,0.57,-0.09,363,0,36.36,0
Eggs (White),Grocery/Staple,2023,17,36.31,-1.38,-2.19,356,0,36.38,1
Eggs (White),Grocery/Staple,2023,18,36.37,-4.71,-2.16,349,0,36.3,0
Eggs (White),Grocery/Staple,2023,19,36.66,-4.84,-1.37,342,0,36.14,0
Eggs (White),Grocery/Staple,2023,20,36.1,-2.54,-2.68,335,0,36.04,0
Eggs (White),Grocery/Staple,2023,21,36.38,0.18,-1.78,328,0,35.95,0
Eggs (White),Grocery/Staple,2023,22,36.04,-0.9,-2.26,321,0,35.86,0
Eggs (White),Grocery/Staple,2023,23,36.05,-1.66,-2.04,314,0,35.83,0
Eggs (White),Grocery/Staple,2023,24,35.67,-1.19,-2.78,307,0,35.85,1
Eggs (White),Grocery/Staple,2023,25,36.05,-0.89,-1.57,300,0,35.76,0
Eggs (White),Grocery/Staple,2023,26,35.68,-1.0,-2.36,293,0,35.66,0
Eggs (White),Grocery/Staple,2023,27,35.91,-0.4,-1.27,286,0,35.49,0
Eggs (White),Grocery/Staple,2023,28,35.77,0.28,-1.07,279,0,35.35,0
Eggs (White),Grocery/Staple,2023,29,35.66,-1.08,-1.07,272,0,35.19,0
Eggs (White),Grocery/Staple,2023,30,35.32,-1.01,-1.82,265,0,35.0,0
Eggs (White),Grocery/Staple,2023,31,35.22,-1.91,-1.85,258,0,34.86,0
Eggs (White),Grocery/Staple,2023,32,35.21,-1.56,-1.57,251,0,34.73,0
Eggs (White),Grocery/Staple,2023,33,35.0,-1.87,-1.94,244,0,34.68,0
Eggs (White),Grocery/Staple,2023,34,34.57,-2.13,-2.76,237,0,34.72,1
Eggs (White),Grocery/Staple,2023,35,34.66,-1.6,-2.22,230,0,34.76,1
Eggs (White),Grocery/Staple,2023,36,34.69,-1.47,-1.83,223,0,34.72,1
Eggs (White),Grocery/Staple,2023,37,34.79,-0.61,-1.38,216,0,34.63,0
Eggs (White),Grocery/Staple,2023,38,34.74,0.5,-1.22,209,0,34.37,0
Eggs (White),Grocery/Staple,2023,39,34.81,0.44,-0.84,202,0,34.15,0
Eggs (White),Grocery/Staple,2023,40,34.54,-0.45,-1.32,195,0,33.95,0
Eggs (White),Grocery/Staple,2023,41,34.41,-1.07,-1.38,188,0,33.81,0
Eggs (White),Grocery/Staple,2023,42,33.74,-2.89,-2.91,181,0,33.8,1
Eggs (White),Grocery/Staple,2023,43,33.9,-2.61,-2.12,174,0,33.71,0
Eggs (White),Grocery/Staple,2023,44,33.76,-2.26,-2.22,167,0,33.61,0
Eggs (White),Grocery/Staple,2023,45,33.84,-1.66,-1.67,160,0,33.52,0
Eggs (White),Grocery/Staple,2023,46,33.7,-0.11,-1.81,153,0,33.35,0
Eggs (White),Grocery/Staple,2023,47,33.55,-1.05,-2.03,146,0,33.26,0
Eggs (White),Grocery/Staple,2023,48,33.34,-1.24,-2.34,139,0,33.12,0
Eggs (White),Grocery/Staple,2023,49,33.49,-1.04,-1.63,132,0,32.9,0
Eggs (White),Grocery/Staple,2023,50,33.03,-1.98,-2.6,125,0,32.85,0
Eggs (White),Grocery/Staple,2023,51,33.2,-1.04,-1.76,118,0,32.7,0
Eggs (White),Grocery/Staple,2023,52,32.78,-1.67,-2.54,111,0,32.68,0
Eggs (White),Grocery/Staple,2024,1,32.61,-2.63,-2.62,104,0,32.77,1
Eggs (White),Grocery/Staple,2024,2,32.82,-0.65,-1.65,97,0,32.79,0
Eggs (White),Grocery/Staple,2024,3,32.61,-1.77,-2.01,90,0,32.94,1
Eggs (White),Grocery/Staple,2024,4,32.67,-0.34,-1.54,83,0,32.91,1
Eggs (White),Grocery/Staple,2024,5,32.98,1.12,-0.45,76,0,32.85,0
Eggs (White),Grocery/Staple,2024,6,32.89,0.22,-0.49,69,0,32.75,0
Eggs (White),Grocery/Staple,2024,7,33.21,1.83,0.59,62,0,32.64,0
Eggs (White),Grocery/Staple,2024,8,32.58,-0.28,-1.09,55,0,32.66,1
Eggs (White),Grocery/Staple,2024,9,32.74,-0.71,-0.45,48,0,32.68,0
Eggs (White),Grocery/Staple,2024,10,32.47,-1.27,-1.05,41,0,32.75,1
Eggs (White),Grocery/Staple,2024,11,32.79,-1.26,-0.02,34,0,33.12,1
Eggs (White),Grocery/Staple,2024,12,32.65,0.22,-0.31,27,0,33.11,1
Eggs (White),Grocery/Staple,2024,13,32.8,0.17,0.14,20,1,33.04,1
Eggs (White),Grocery/Staple,2024,14,32.77,0.92,0.0,13,1,33.02,1
Eggs (White),Grocery/Staple,2024,15,34.26,4.49,4.21,6,1,32.51,0
Eggs (White),Grocery/Staple,2024,16,32.6,-0.17,-0.85,364,0,32.46,0
Eggs (White),Grocery/Staple,2024,17,32.53,-0.82,-1.02,357,0,32.51,0
Eggs (White),Grocery/Staple,2024,18,32.69,-0.23,-0.46,350,0,32.43,0
Eggs (White),Grocery/Staple,2024,19,32.24,-5.9,-1.69,343,0,32.49,1
Eggs (White),Grocery/Staple,2024,20,32.38,-0.65,-1.06,336,0,32.55,1
Eggs (White),Grocery/Staple,2024,21,32.74,0.65,-0.0,329,0,32.56,0
Eggs (White),Grocery/Staple,2024,22,32.35,-1.04,-1.11,322,0,32.64,1
Eggs (White),Grocery/Staple,2024,23,32.48,0.76,-0.7,315,0,32.66,1
Eggs (White),Grocery/Staple,2024,24,32.61,0.71,-0.27,308,0,32.72,1
Eggs (White),Grocery/Staple,2024,25,32.78,0.11,0.21,301,0,32.73,0
Eggs (White),Grocery/Staple,2024,26,32.66,0.97,-0.11,294,0,32.74,1
Eggs (White),Grocery/Staple,2024,27,32.57,0.26,-0.35,287,0,32.74,1
Eggs (White),Grocery/Staple,2024,28,32.86,0.77,0.88,280,0,32.71,0
Eggs (White),Grocery/Staple,2024,29,32.84,0.18,0.75,273,0,32.65,0
Eggs (White),Grocery/Staple,2024,30,32.67,0.02,0.2,266,0,32.65,0
Eggs (White),Grocery/Staple,2024,31,32.6,0.08,-0.01,259,0,32.76,1
Eggs (White),Grocery/Staple,2024,32,32.71,-0.45,0.24,252,0,32.77,1
Eggs (White),Grocery/Staple,2024,33,32.63,-0.63,-0.07,245,0,32.89,1
Eggs (White),Grocery/Staple,2024,34,32.64,-0.1,-0.02,238,0,32.88,1
Eggs (White),Grocery/Staple,2024,35,33.03,1.34,1.02,231,0,32.78,0
Eggs (White),Grocery/Staple,2024,36,32.78,0.21,0.19,224,0,32.79,1
Eggs (White),Grocery/Staple,2024,37,33.1,1.42,1.03,217,0,32.68,0
Eggs (White),Grocery/Staple,2024,38,32.6,-0.13,-0.45,210,0,32.72,1
Eggs (White),Grocery/Staple,2024,39,32.64,-1.2,-0.33,203,0,32.84,1
Eggs (White),Grocery/Staple,2024,40,32.81,0.08,0.14,196,0,32.87,1
Eggs (White),Grocery/Staple,2024,41,32.66,-1.32,-0.26,189,0,33.01,1
Eggs (White),Grocery/Staple,2024,42,32.75,0.47,0.04,182,0,32.97,1
Eggs (White),Grocery/Staple,2024,43,33.15,1.58,1.14,175,0,32.89,0
Eggs (White),Grocery/Staple,2024,44,32.92,0.32,0.35,168,0,33.05,1
Eggs (White),Grocery/Staple,2024,45,33.23,1.73,1.18,161,0,33.02,0
Eggs (White),Grocery/Staple,2024,46,32.58,-0.52,-0.78,154,0,33.08,1
Eggs (White),Grocery/Staple,2024,47,32.84,-0.94,-0.04,147,0,33.13,1
Eggs (White),Grocery/Staple,2024,48,33.55,1.93,2.0,140,0,32.88,0
Eggs (White),Grocery/Staple,2024,49,33.12,-0.31,0.62,133,0,32.87,0
Eggs (White),Grocery/Staple,2024,50,32.81,0.71,-0.26,126,0,33.01,1
Eggs (White),Grocery/Staple,2024,51,33.05,0.63,0.35,119,0,32.98,0
Eggs (White),Grocery/Staple,2024,52,32.54,-3.02,-1.17,112,0,33.14,1
Eggs (White),Grocery/Staple,2025,1,33.07,-0.15,0.39,105,0,33.1,1
Eggs (White),Grocery/Staple,2025,2,33.39,1.75,1.17,98,0,33.1,0
Eggs (White),Grocery/Staple,2025,3,32.91,-0.42,-0.31,91,0,33.17,1
Eggs (White),Grocery/Staple,2025,4,33.19,2.0,0.53,84,0,33.12,0
Eggs (White),Grocery/Staple,2025,5,32.93,-0.44,-0.26,77,0,33.16,1
Eggs (White),Grocery/Staple,2025,6,33.39,0.0,1.09,70,0,33.19,0
Eggs (White),Grocery/Staple,2025,7,33.16,0.78,0.27,63,0,33.12,0
Eggs (White),Grocery/Staple,2025,8,33.0,-0.57,-0.26,56,0,33.14,1
Eggs (White),Grocery/Staple,2025,9,33.1,0.5,0.14,49,0,33.16,1
Eggs (White),Grocery/Staple,2025,10,33.49,0.31,1.25,42,0,33.26,0
Eggs (White),Grocery/Staple,2025,11,32.91,-0.77,-0.54,35,0,33.59,1
Eggs (White),Grocery/Staple,2025,12,33.06,0.18,-0.08,28,0,33.67,1
Eggs (White),Grocery/Staple,2025,13,33.19,0.28,0.16,21,1,33.74,1
Eggs (White),Grocery/Staple,2025,14,33.87,1.14,2.03,14,1,33.61,0
Eggs (White),Grocery/Staple,2025,15,34.25,4.06,2.95,7,1,33.35,0
Eggs (White),Grocery/Staple,2025,16,33.36,0.92,0.19,0,1,33.38,1
Eggs (White),Grocery/Staple,2025,17,33.47,0.83,0.43,358,0,33.27,0
Eggs (White),Grocery/Staple,2025,18,33.35,-1.54,-0.01,351,0,33.19,0
Eggs (White),Grocery/Staple,2025,19,33.23,-2.97,-0.34,344,0,33.18,0
Eggs (White),Grocery/Staple,2025,20,33.47,0.33,0.33,337,0,33.17,0
Eggs (White),Grocery/Staple,2025,21,33.03,-1.3,-1.01,330,0,33.21,1
Eggs (White),Grocery/Staple,2025,22,33.02,-0.99,-1.02,323,0,33.29,1
Eggs (White),Grocery/Staple,2025,23,33.18,-0.15,-0.47,316,0,33.32,1
Eggs (White),Grocery/Staple,2025,24,33.47,-0.03,0.25,309,0,33.25,0
Eggs (White),Grocery/Staple,2025,25,33.17,0.44,-0.65,302,0,33.24,1
Eggs (White),Grocery/Staple,2025,26,33.36,1.02,-0.14,295,0,33.31,0
Eggs (White),Grocery/Staple,2025,27,33.27,0.27,-0.26,288,0,33.33,1
Eggs (White),Grocery/Staple,2025,28,33.19,-0.82,-0.25,281,0,33.41,1
Eggs (White),Grocery/Staple,2025,29,33.16,-0.06,-0.31,274,0,33.49,1
Eggs (White),Grocery/Staple,2025,30,33.63,0.81,1.07,267,0,33.37,0
Eggs (White),Grocery/Staple,2025,31,33.37,0.29,0.28,260,0,33.32,0
Eggs (White),Grocery/Staple,2025,32,33.5,0.93,0.62,253,0,33.23,0
Eggs (White),Grocery/Staple,2025,33,33.46,0.93,0.51,246,0,33.24,0
Eggs (White),Grocery/Staple,2025,34,33.15,-1.43,-0.46,239,0,33.28,1
Eggs (White),Grocery/Staple,2025,35,33.18,-0.56,-0.41,232,0,33.31,1
Eggs (White),Grocery/Staple,2025,36,33.14,-1.07,-0.51,225,0,33.4,1
Eggs (White),Grocery/Staple,2025,37,33.48,0.05,0.51,218,0,33.44,0
Eggs (White),Grocery/Staple,2025,38,33.32,0.51,-0.02,211,0,33.48,1
Eggs (White),Grocery/Staple,2025,39,33.29,0.35,-0.07,204,0,33.54,1
Eggs (White),Grocery/Staple,2025,40,33.51,1.12,0.52,197,0,33.54,1
Eggs (White),Grocery/Staple,2025,41,33.66,0.52,0.85,190,0,33.48,0
Eggs (White),Grocery/Staple,2025,42,33.47,0.47,0.23,183,0,33.45,0
Eggs (White),Grocery/Staple,2025,43,33.51,0.64,0.36,176,0,33.4,0
Eggs (White),Grocery/Staple,2025,44,33.54,0.1,0.43,169,0,33.34,0
Eggs (White),Grocery/Staple,2025,45,33.39,-0.79,-0.01,162,0,33.32,0
Eggs (White),Grocery/Staple,2025,46,33.36,-0.35,-0.08,155,0,33.41,1
Eggs (White),Grocery/Staple,2025,47,33.3,-0.61,-0.28,148,0,33.41,1
Eggs (White),Grocery/Staple,2025,48,33.32,-0.67,-0.26,141,0,33.5,1
Eggs (White),Grocery/Staple,2025,49,33.3,-0.26,-0.35,134,0,33.56,1
Eggs (White),Grocery/Staple,2025,50,33.7,1.03,0.79,127,0,33.58,0
Eggs (White),Grocery/Staple,2025,51,33.3,-0.0,-0.4,120,0,33.69,1
Eggs (White),Grocery/Staple,2025,52,33.7,1.14,0.69,113,0,33.61,0
Eggs (White),Grocery/Staple,2026,1,33.55,0.75,0.25,106,0,33.6,1
Eggs (White),Grocery/Staple,2026,2,33.78,0.25,0.9,99,0,33.51,0
Eggs (White),Grocery/Staple,2026,3,33.73,1.28,0.68,92,0,33.46,0
Eggs (White),Grocery/Staple,2026,4,33.37,-0.97,-0.35,85,0,33.47,1
Eggs (White),Grocery/Staple,2026,5,33.53,-0.08,0.12,78,0,33.42,0
Eggs (White),Grocery/Staple,2026,6,33.4,-1.12,-0.25,71,0,33.46,1
Eggs (White),Grocery/Staple,2026,7,33.52,-0.6,0.07,64,0,33.36,0
Eggs (White),Grocery/Staple,2026,8,33.43,0.17,-0.25,57,0,33.28,0
Eggs (White),Grocery/Staple,2026,9,33.34,-0.57,-0.52,50,0,33.3,0
Eggs (White),Grocery/Staple,2026,10,33.56,0.46,0.08,43,0,33.42,0
Eggs (White),Grocery/Staple,2026,11,33.14,-1.15,-1.04,36,0,33.88,1
Eggs (White),Grocery/Staple,2026,12,33.1,-0.97,-1.11,29,0,34.06,1
Eggs (White),Grocery/Staple,2026,13,33.41,0.21,-0.13,22,0,34.06,1
Eggs (White),Grocery/Staple,2026,14,34.05,1.46,1.67,15,1,33.97,0
Eggs (White),Grocery/Staple,2026,15,34.96,5.48,4.1,8,1,33.59,0
Eggs (White),Grocery/Staple,2026,16,33.83,2.21,0.73,1,1,33.51,0
Eggs (White),Grocery/Staple,2026,17,33.42,0.04,-0.51,359,0,33.55,1
Eggs (White),Grocery/Staple,2026,18,33.66,-1.13,0.19,352,0,33.46,0
Eggs (White),Grocery/Staple,2026,19,33.44,-4.34,-0.49,345,0,33.47,1
Eggs (White),Grocery/Staple,2026,20,33.53,-0.89,-0.22,338,0,33.57,1
Eggs (Brown),Grocery/Staple,2022,24,20.92,0.0,0.0,305,0,22.42,1
Eggs (Brown),Grocery/Staple,2022,25,21.45,0.0,1.24,298,0,22.95,1
Eggs (Brown),Grocery/Staple,2022,26,22.08,0.0,2.79,291,0,23.45,1
Eggs (Brown),Grocery/Staple,2022,27,22.75,0.0,4.37,284,0,23.99,1
Eggs (Brown),Grocery/Staple,2022,28,23.4,11.83,5.77,277,0,24.49,1
Eggs (Brown),Grocery/Staple,2022,29,23.57,9.89,5.39,270,0,25.1,1
Eggs (Brown),Grocery/Staple,2022,30,24.07,9.0,6.47,263,0,25.6,1
Eggs (Brown),Grocery/Staple,2022,31,24.91,9.49,8.82,256,0,26.08,1
Eggs (Brown),Grocery/Staple,2022,32,25.42,8.66,9.7,249,0,26.53,1
Eggs (Brown),Grocery/Staple,2022,33,26.0,10.33,10.85,242,0,26.92,1
Eggs (Brown),Grocery/Staple,2022,34,26.07,8.31,10.02,235,0,27.48,1
Eggs (Brown),Grocery/Staple,2022,35,26.84,7.72,12.02,228,0,27.98,1
Eggs (Brown),Grocery/Staple,2022,36,27.22,7.08,12.46,221,0,28.53,1
Eggs (Brown),Grocery/Staple,2022,37,27.56,6.0,11.51,214,0,29.11,1
Eggs (Brown),Grocery/Staple,2022,38,28.31,8.6,12.13,207,0,29.62,1
Eggs (Brown),Grocery/Staple,2022,39,28.84,7.46,11.92,200,0,30.1,1
Eggs (Brown),Grocery/Staple,2022,40,29.39,7.97,11.85,193,0,30.57,1
Eggs (Brown),Grocery/Staple,2022,41,29.91,8.52,11.7,186,0,31.07,1
Eggs (Brown),Grocery/Staple,2022,42,30.33,7.13,11.1,179,0,31.58,1
Eggs (Brown),Grocery/Staple,2022,43,30.77,6.69,10.62,172,0,31.97,1
Eggs (Brown),Grocery/Staple,2022,44,31.29,6.45,10.54,165,0,32.43,1
Eggs (Brown),Grocery/Staple,2022,45,31.88,6.58,10.69,158,0,32.75,1
Eggs (Brown),Grocery/Staple,2022,46,32.39,6.79,10.57,151,0,33.29,1
Eggs (Brown),Grocery/Staple,2022,47,32.34,5.11,8.61,144,0,33.87,1
Eggs (Brown),Grocery/Staple,2022,48,33.12,5.86,9.47,137,0,34.33,1
Eggs (Brown),Grocery/Staple,2022,49,33.16,4.01,7.96,130,0,35.02,1
Eggs (Brown),Grocery/Staple,2022,50,34.53,6.62,10.51,123,0,35.37,1
Eggs (Brown),Grocery/Staple,2022,51,34.67,7.21,9.23,116,0,35.84,1
Eggs (Brown),Grocery/Staple,2022,52,34.97,5.59,8.57,109,0,36.34,1
Eggs (Brown),Grocery/Staple,2023,1,35.92,8.33,9.8,102,0,36.48,1
Eggs (Brown),Grocery/Staple,2023,2,35.91,4.0,8.25,95,0,36.88,1
Eggs (Brown),Grocery/Staple,2023,3,36.57,5.49,8.66,88,0,37.26,1
Eggs (Brown),Grocery/Staple,2023,4,36.94,5.63,8.24,81,0,37.6,1
Eggs (Brown),Grocery/Staple,2023,5,36.48,1.56,5.65,74,0,38.07,1
Eggs (Brown),Grocery/Staple,2023,6,37.54,4.51,7.35,67,0,38.17,1
Eggs (Brown),Grocery/Staple,2023,7,38.06,4.08,7.52,60,0,38.22,1
Eggs (Brown),Grocery/Staple,2023,8,38.33,3.74,6.87,53,0,38.27,0
Eggs (Brown),Grocery/Staple,2023,9,38.35,5.13,5.75,46,0,38.18,0
Eggs (Brown),Grocery/Staple,2023,10,37.94,1.07,3.56,39,0,38.49,1
Eggs (Brown),Grocery/Staple,2023,11,38.27,0.53,3.65,32,0,38.78,1
Eggs (Brown),Grocery/Staple,2023,12,38.54,0.57,3.56,25,0,38.68,1
Eggs (Brown),Grocery/Staple,2023,13,37.96,-1.01,1.38,18,1,38.48,1
Eggs (Brown),Grocery/Staple,2023,14,39.18,3.26,3.92,11,1,38.04,0
Eggs (Brown),Grocery/Staple,2023,15,39.44,3.08,3.88,4,1,37.6,0
Eggs (Brown),Grocery/Staple,2023,16,38.13,-1.08,0.1,363,0,37.48,0
Eggs (Brown),Grocery/Staple,2023,17,37.17,-2.09,-2.46,356,0,37.43,1
Eggs (Brown),Grocery/Staple,2023,18,37.41,-4.5,-2.01,349,0,37.38,0
Eggs (Brown),Grocery/Staple,2023,19,37.7,-4.42,-1.28,342,0,37.33,0
Eggs (Brown),Grocery/Staple,2023,20,37.63,-1.3,-1.38,335,0,37.18,0
Eggs (Brown),Grocery/Staple,2023,21,36.97,-0.54,-2.85,328,0,37.18,1
Eggs (Brown),Grocery/Staple,2023,22,37.23,-0.49,-1.94,321,0,37.08,0
Eggs (Brown),Grocery/Staple,2023,23,37.48,-0.59,-1.2,314,0,36.91,0
Eggs (Brown),Grocery/Staple,2023,24,37.06,-1.51,-2.05,307,0,36.79,0
Eggs (Brown),Grocery/Staple,2023,25,36.94,-0.08,-2.06,300,0,36.6,0
Eggs (Brown),Grocery/Staple,2023,26,36.82,-1.09,-2.14,293,0,36.52,0
Eggs (Brown),Grocery/Staple,2023,27,36.82,-1.75,-1.67,286,0,36.4,0
Eggs (Brown),Grocery/Staple,2023,28,36.59,-1.27,-1.71,279,0,36.39,0
Eggs (Brown),Grocery/Staple,2023,29,36.15,-2.14,-2.5,272,0,36.36,1
Eggs (Brown),Grocery/Staple,2023,30,36.53,-0.81,-1.35,265,0,36.18,0
Eggs (Brown),Grocery/Staple,2023,31,36.33,-1.33,-1.65,258,0,36.04,0
Eggs (Brown),Grocery/Staple,2023,32,36.55,-0.11,-0.83,251,0,35.81,0
Eggs (Brown),Grocery/Staple,2023,33,36.02,-0.36,-1.93,244,0,35.66,0
Eggs (Brown),Grocery/Staple,2023,34,35.81,-1.97,-2.28,237,0,35.51,0
Eggs (Brown),Grocery/Staple,2023,35,35.79,-1.5,-2.03,230,0,35.46,0
Eggs (Brown),Grocery/Staple,2023,36,35.62,-2.54,-2.1,223,0,35.39,0
Eggs (Brown),Grocery/Staple,2023,37,35.42,-1.65,-2.31,216,0,35.34,0
Eggs (Brown),Grocery/Staple,2023,38,35.19,-1.72,-2.6,209,0,35.28,1
Eggs (Brown),Grocery/Staple,2023,39,35.62,-0.48,-1.15,202,0,35.1,0
Eggs (Brown),Grocery/Staple,2023,40,35.35,-0.77,-1.6,195,0,34.9,0
Eggs (Brown),Grocery/Staple,2023,41,35.19,-0.66,-1.74,188,0,34.74,0
Eggs (Brown),Grocery/Staple,2023,42,34.96,-0.65,-2.13,181,0,34.63,0
Eggs (Brown),Grocery/Staple,2023,43,34.9,-2.01,-1.94,174,0,34.6,0
Eggs (Brown),Grocery/Staple,2023,44,34.55,-2.26,-2.57,167,0,34.56,1
Eggs (Brown),Grocery/Staple,2023,45,34.57,-1.77,-2.1,160,0,34.41,0
Eggs (Brown),Grocery/Staple,2023,46,34.5,-1.31,-1.95,153,0,34.38,0
Eggs (Brown),Grocery/Staple,2023,47,34.78,-0.35,-0.94,146,0,34.24,0
Eggs (Brown),Grocery/Staple,2023,48,34.37,-0.5,-1.79,139,0,34.06,0
Eggs (Brown),Grocery/Staple,2023,49,33.98,-1.71,-2.58,132,0,34.1,1
Eggs (Brown),Grocery/Staple,2023,50,34.4,-0.29,-1.13,125,0,33.99,0
Eggs (Brown),Grocery/Staple,2023,51,34.19,-1.7,-1.52,118,0,33.93,0
Eggs (Brown),Grocery/Staple,2023,52,33.68,-2.03,-2.59,111,0,33.93,1
Eggs (Brown),Grocery/Staple,2024,1,34.12,0.44,-1.02,104,0,33.75,0
Eggs (Brown),Grocery/Staple,2024,2,33.97,-1.25,-1.19,97,0,33.64,0
Eggs (Brown),Grocery/Staple,2024,3,33.95,-0.69,-1.03,90,0,33.68,0
Eggs (Brown),Grocery/Staple,2024,4,33.66,-0.05,-1.61,83,0,33.82,1
Eggs (Brown),Grocery/Staple,2024,5,33.42,-2.06,-2.05,76,0,33.88,1
Eggs (Brown),Grocery/Staple,2024,6,33.54,-1.29,-1.49,69,0,33.82,1
Eggs (Brown),Grocery/Staple,2024,7,34.12,0.48,0.3,62,0,33.73,0
Eggs (Brown),Grocery/Staple,2024,8,34.19,1.57,0.65,55,0,33.66,0
Eggs (Brown),Grocery/Staple,2024,9,33.69,0.79,-0.68,48,0,33.59,0
Eggs (Brown),Grocery/Staple,2024,10,33.3,-0.71,-1.67,41,0,33.75,1
Eggs (Brown),Grocery/Staple,2024,11,33.76,-1.05,-0.17,34,0,34.06,1
Eggs (Brown),Grocery/Staple,2024,12,33.88,-0.9,0.26,27,0,33.98,1
Eggs (Brown),Grocery/Staple,2024,13,33.43,-0.77,-1.02,20,1,34.06,1
Eggs (Brown),Grocery/Staple,2024,14,33.93,1.88,0.5,13,1,33.94,1
Eggs (Brown),Grocery/Staple,2024,15,35.01,3.69,3.46,6,1,33.51,0
Eggs (Brown),Grocery/Staple,2024,16,33.57,-0.93,-0.71,364,0,33.51,0
Eggs (Brown),Grocery/Staple,2024,17,33.76,1.0,-0.15,357,0,33.46,0
Eggs (Brown),Grocery/Staple,2024,18,33.41,-1.53,-1.2,350,0,33.55,1
Eggs (Brown),Grocery/Staple,2024,19,33.31,-4.84,-1.43,343,0,33.66,1
Eggs (Brown),Grocery/Staple,2024,20,33.55,-0.06,-0.61,336,0,33.62,1
Eggs (Brown),Grocery/Staple,2024,21,33.59,-0.51,-0.34,329,0,33.59,0
Eggs (Brown),Grocery/Staple,2024,22,33.75,1.02,0.11,322,0,33.53,0
Eggs (Brown),Grocery/Staple,2024,23,33.76,1.35,0.05,315,0,33.43,0
Eggs (Brown),Grocery/Staple,2024,24,33.37,-0.53,-1.03,308,0,33.44,1
Eggs (Brown),Grocery/Staple,2024,25,33.48,-0.32,-0.6,301,0,33.39,0
Eggs (Brown),Grocery/Staple,2024,26,33.5,-0.74,-0.57,294,0,33.4,0
Eggs (Brown),Grocery/Staple,2024,27,33.38,-1.14,-0.81,287,0,33.51,1
Eggs (Brown),Grocery/Staple,2024,28,33.4,0.08,-0.38,280,0,33.5,1
Eggs (Brown),Grocery/Staple,2024,29,33.29,-0.58,-0.64,273,0,33.54,1
Eggs (Brown),Grocery/Staple,2024,30,33.55,0.15,0.19,266,0,33.61,1
Eggs (Brown),Grocery/Staple,2024,31,33.79,1.24,0.82,259,0,33.6,0
Eggs (Brown),Grocery/Staple,2024,32,33.39,-0.02,-0.39,252,0,33.66,1
Eggs (Brown),Grocery/Staple,2024,33,33.43,0.43,-0.24,245,0,33.78,1
Eggs (Brown),Grocery/Staple,2024,34,33.81,0.78,0.84,238,0,33.75,0
Eggs (Brown),Grocery/Staple,2024,35,33.78,-0.04,0.73,231,0,33.76,0
Eggs (Brown),Grocery/Staple,2024,36,33.62,0.68,0.29,224,0,33.81,1
Eggs (Brown),Grocery/Staple,2024,37,33.9,1.41,1.02,217,0,33.8,0
Eggs (Brown),Grocery/Staple,2024,38,33.69,-0.36,0.33,210,0,33.84,1
Eggs (Brown),Grocery/Staple,2024,39,33.81,0.1,0.62,203,0,33.84,1
Eggs (Brown),Grocery/Staple,2024,40,33.85,0.69,0.63,196,0,33.93,1
Eggs (Brown),Grocery/Staple,2024,41,33.84,-0.19,0.49,189,0,34.01,1
Eggs (Brown),Grocery/Staple,2024,42,33.88,0.56,0.47,182,0,33.95,1
Eggs (Brown),Grocery/Staple,2024,43,33.8,-0.03,0.18,175,0,34.01,1
Eggs (Brown),Grocery/Staple,2024,44,34.2,1.03,1.27,168,0,34.04,0
Eggs (Brown),Grocery/Staple,2024,45,34.17,0.98,1.01,161,0,34.04,0
Eggs (Brown),Grocery/Staple,2024,46,33.64,-0.7,-0.6,154,0,34.15,1
Eggs (Brown),Grocery/Staple,2024,47,34.03,0.68,0.49,147,0,34.22,1
Eggs (Brown),Grocery/Staple,2024,48,34.32,0.35,1.22,140,0,34.2,0
