bank_txn_id,date,txn_type,amount_abs_rs,direction,channel,weekday,day_of_month,created_offline,amount_zscore,target_anomaly
BNK065165,2023-05-13,cash_out,81294.47,out,agency_banking_agent,5,13,0,-0.25,0
BNK065166,2024-12-30,transfer,773316.14,out,bank_transfer,0,30,0,-0.14,0
BNK065167,2023-07-24,cash_out,380214.33,out,agency_banking_agent,0,24,0,0.16,1
BNK065168,2025-09-18,cash_out,268750.74,out,agency_banking_agent,3,18,0,0.01,0
BNK065169,2025-07-04,payment,3151.92,out,LankaQR,4,4,0,-0.79,0
BNK065170,2025-10-11,payment,41881.11,out,LankaQR,5,11,0,2.28,0
BNK065171,2023-04-21,cash_out,255990.62,out,agency_banking_agent,4,21,0,-0.01,0
BNK065172,2024-05-12,payment,9449.54,out,LankaQR,6,12,0,-0.29,0
BNK065173,2025-06-14,transfer,1371322.0,out,bank_transfer,5,14,0,0.16,1
BNK065174,2025-01-11,transfer,3642569.29,out,bank_transfer,5,11,0,1.3,1
BNK065175,2023-12-14,transfer,724634.44,out,bank_transfer,3,14,0,-0.16,0
BNK065176,2024-10-30,cash_in,130284.48,in,agency_banking_agent,2,30,0,-0.3,0
BNK065177,2024-12-24,cash_out,218230.64,out,agency_banking_agent,1,24,1,-0.06,0
BNK065178,2023-11-07,cash_out,48269.44,out,agency_banking_agent,1,7,0,-0.3,0
BNK065179,2023-01-21,payment,10189.42,out,LankaQR,5,21,0,-0.23,0
BNK065180,2024-07-12,cash_in,29111.01,in,agency_banking_agent,4,12,0,-1.1,0
BNK065181,2025-07-04,cash_out,29748.32,out,agency_banking_agent,4,4,0,-0.32,0
BNK065182,2024-12-12,cash_out,288494.91,out,agency_banking_agent,3,12,0,0.03,0
BNK065183,2023-12-01,payment,3356.89,out,LankaQR,4,1,0,-0.77,0
BNK065184,2025-12-13,cash_out,456853.22,out,agency_banking_agent,5,13,0,0.27,0
BNK065185,2025-10-10,payment,14263.27,out,LankaQR,4,10,0,0.1,0
BNK065186,2023-05-05,cash_out,274466.43,out,agency_banking_agent,4,5,1,0.02,0
BNK065187,2023-11-17,payment,7939.87,out,LankaQR,4,17,1,-0.41,0
BNK065188,2025-01-16,cash_in,186993.75,in,agency_banking_agent,3,16,0,0.14,0
BNK065189,2023-04-13,payment,9146.37,out,LankaQR,3,13,0,-0.31,0
BNK065190,2024-12-24,payment,785.15,out,LankaQR,1,24,0,-0.97,0
BNK065191,2025-08-21,payment,20763.37,out,LankaQR,3,21,0,0.61,0
BNK065192,2024-08-02,transfer,182017.19,out,bank_transfer,4,2,0,-0.43,0
BNK065193,2025-09-15,payment,9934.77,out,LankaQR,0,15,0,-0.25,0
BNK065194,2025-08-13,transfer,1160372.65,out,bank_transfer,2,13,0,0.06,0
BNK065195,2023-08-10,cash_out,4153.84,out,agency_banking_agent,3,10,0,-0.36,0
BNK065196,2025-01-29,cash_out,314251.58,out,agency_banking_agent,2,29,0,0.07,1
BNK065197,2025-02-06,cash_out,278349.36,out,agency_banking_agent,3,6,0,0.02,0
BNK065198,2025-09-22,cash_in,135360.92,in,agency_banking_agent,0,22,0,-0.26,0
BNK065199,2024-10-06,payment,3737.32,out,LankaQR,6,6,0,-0.74,0
BNK065200,2023-07-27,transfer,1925022.56,out,bank_transfer,3,27,1,0.44,0
BNK065201,2023-10-19,cash_out,268230.43,out,agency_banking_agent,3,19,0,0.01,0
BNK065202,2023-04-05,payment,12532.79,out,LankaQR,2,5,0,-0.04,0
BNK065203,2025-09-23,cash_out,208322.9,out,agency_banking_agent,1,23,0,-0.08,0
BNK065204,2025-01-24,transfer,29298.02,out,bank_transfer,4,24,0,-0.51,0
BNK065205,2024-03-10,cash_out,10000000.0,out,agency_banking_agent,6,10,0,13.45,1
BNK065206,2024-09-01,cash_in,134828.22,in,agency_banking_agent,6,1,0,-0.27,0
BNK065207,2024-06-02,cash_in,81106.7,in,agency_banking_agent,6,2,0,-0.69,0
BNK065208,2024-10-20,payment,5387.21,out,LankaQR,6,20,0,-0.61,0
BNK065209,2025-08-29,payment,25502.43,out,LankaQR,4,29,0,0.99,0
BNK065210,2023-11-19,payment,26714.59,out,LankaQR,6,19,0,1.08,0
BNK065211,2025-04-24,cash_out,380585.29,out,agency_banking_agent,3,24,0,0.16,0
BNK065212,2024-10-02,cash_in,247885.19,in,agency_banking_agent,2,2,0,0.62,0
BNK065213,2023-01-19,cash_out,735329.1,out,agency_banking_agent,3,19,0,0.65,1
BNK065214,2024-02-10,cash_out,266351.6,out,agency_banking_agent,5,10,0,0.0,1
BNK065215,2025-01-31,payment,26718.93,out,LankaQR,4,31,0,1.08,0
BNK065216,2024-11-30,cash_out,23232.83,out,agency_banking_agent,5,30,0,-0.33,0
BNK065217,2023-01-22,payment,4176.93,out,LankaQR,6,22,0,-0.7,0
BNK065218,2023-10-24,cash_in,225881.08,in,agency_banking_agent,1,24,0,0.45,0
BNK065219,2025-12-20,transfer,14360.12,out,bank_transfer,5,20,0,-0.52,1
BNK065220,2024-03-01,cash_out,175647.53,out,agency_banking_agent,4,1,0,-0.12,0
BNK065221,2025-05-06,cash_out,583431.45,out,agency_banking_agent,1,6,0,0.44,0
BNK065222,2024-04-07,payment,17397.16,out,LankaQR,6,7,0,0.34,0
BNK065223,2025-09-03,cash_out,92146.89,out,agency_banking_agent,2,3,0,-0.24,0
BNK065224,2023-06-18,transfer,58521.53,out,bank_transfer,6,18,0,-0.5,1
BNK065225,2025-04-28,cash_out,153222.54,out,agency_banking_agent,0,28,0,-0.15,0
BNK065226,2023-09-26,transfer,4720554.95,out,bank_transfer,1,26,0,1.84,1
BNK065227,2025-06-14,cash_out,237011.93,out,agency_banking_agent,5,14,0,-0.04,0
BNK065228,2023-03-26,cash_in,694718.86,in,agency_banking_agent,6,26,0,4.15,0
BNK065229,2024-02-26,payment,9703.82,out,LankaQR,0,26,0,-0.27,0
BNK065230,2023-07-22,payment,5480.59,out,LankaQR,5,22,0,-0.6,0
BNK065231,2023-04-03,payment,7038.17,out,LankaQR,0,3,0,-0.48,0
BNK065232,2024-09-14,transfer,574631.08,out,bank_transfer,5,14,0,-0.24,0
BNK065233,2025-06-04,cash_out,6168077.6,out,agency_banking_agent,2,4,0,8.15,1
BNK065234,2025-12-05,payment,18516.11,out,LankaQR,4,5,0,0.43,0
BNK065235,2023-11-21,cash_out,191932.61,out,agency_banking_agent,1,21,0,-0.1,0
BNK065236,2025-08-10,cash_out,64965.41,out,agency_banking_agent,6,10,0,-0.27,0
BNK065237,2025-05-18,cash_in,63334.85,in,agency_banking_agent,6,18,0,-0.83,0
BNK065238,2023-07-29,cash_in,371115.17,in,agency_banking_agent,5,29,0,1.6,0
BNK065239,2024-02-08,cash_in,321468.99,in,agency_banking_agent,3,8,0,1.2,0
BNK065240,2025-06-01,cash_out,124833.13,out,agency_banking_agent,6,1,0,-0.19,0
BNK065241,2024-01-31,transfer,466000.08,out,bank_transfer,2,31,0,-0.29,0
BNK065242,2023-03-14,payment,509.23,out,LankaQR,1,14,0,-0.99,0
BNK065243,2025-01-10,payment,2272.73,out,LankaQR,4,10,0,-0.85,0
BNK065244,2023-08-19,cash_out,96294.3,out,agency_banking_agent,5,19,0,-0.23,0
BNK065245,2025-05-03,cash_in,164442.6,in,agency_banking_agent,5,3,0,-0.03,0
BNK065246,2023-06-30,cash_in,455971.89,in,agency_banking_agent,4,30,0,2.26,0
BNK065247,2023-12-07,cash_out,27514.06,out,agency_banking_agent,3,7,0,-0.33,0
BNK065248,2025-11-24,cash_out,110569.04,out,agency_banking_agent,0,24,0,-0.21,0
BNK065249,2024-05-22,cash_out,247371.32,out,agency_banking_agent,2,22,0,-0.02,0
BNK065250,2023-06-18,cash_in,310366.82,in,agency_banking_agent,6,18,0,1.12,0
BNK065251,2023-10-24,cash_out,155690.62,out,agency_banking_agent,1,24,0,-0.15,0
BNK065252,2023-09-21,transfer,1218640.07,out,bank_transfer,3,21,0,0.09,0
BNK065253,2024-05-27,transfer,217357.58,out,bank_transfer,0,27,0,-0.42,1
BNK065254,2023-10-29,transfer,59893.41,out,bank_transfer,6,29,0,-0.5,1
BNK065255,2024-03-30,payment,26918.22,out,LankaQR,5,30,0,1.1,0
BNK065256,2024-02-25,cash_out,72779.67,out,agency_banking_agent,6,25,0,-0.26,0
BNK065257,2025-02-27,cash_in,80297.31,in,agency_banking_agent,3,27,0,-0.7,0
BNK065258,2025-07-01,payment,4736.79,out,LankaQR,1,1,0,-0.66,0
BNK065259,2025-06-20,cash_in,122232.58,in,agency_banking_agent,4,20,0,-0.37,0
BNK065260,2023-10-13,cash_out,56121.55,out,agency_banking_agent,4,13,0,-0.29,0
BNK065261,2024-02-06,cash_out,193723.66,out,agency_banking_agent,1,6,0,-0.1,0
BNK065262,2024-06-12,payment,34656.23,out,LankaQR,2,12,0,1.71,0
BNK065263,2024-10-21,payment,16088.75,out,LankaQR,0,21,0,0.24,0
BNK065264,2023-01-19,cash_in,415034.38,in,agency_banking_agent,3,19,0,1.94,0
BNK065265,2024-09-19,cash_out,71412.68,out,agency_banking_agent,3,19,0,-0.27,0
BNK065266,2025-06-03,cash_in,125029.11,in,agency_banking_agent,1,3,0,-0.34,0
BNK065267,2023-07-15,payment,2158.01,out,LankaQR,5,15,0,-0.86,0
BNK065268,2025-05-16,cash_in,79119.03,in,agency_banking_agent,4,16,0,-0.71,0
BNK065269,2025-04-02,cash_out,39211.54,out,agency_banking_agent,2,2,0,-0.31,0
BNK065270,2025-12-08,payment,16897.87,out,LankaQR,0,8,0,0.3,0
BNK065271,2024-02-14,payment,15093.38,out,LankaQR,2,14,0,0.16,0
BNK065272,2023-07-26,cash_out,61622.77,out,agency_banking_agent,2,26,1,-0.28,0
BNK065273,2025-11-04,cash_in,119329.14,in,agency_banking_agent,1,4,0,-0.39,0
BNK065274,2024-08-17,payment,2800.44,out,LankaQR,5,17,0,-0.81,0
BNK065275,2024-09-08,payment,3350.04,out,LankaQR,6,8,0,-0.77,0
BNK065276,2024-12-03,payment,15232.74,out,LankaQR,1,3,0,0.17,0
BNK065277,2023-05-07,payment,1339.25,out,LankaQR,6,7,0,-0.93,0
BNK065278,2023-07-04,transfer,22259.42,out,bank_transfer,1,4,0,-0.51,0
BNK065279,2024-02-23,cash_in,249047.67,in,agency_banking_agent,4,23,0,0.63,0
BNK065280,2023-01-24,cash_out,151665.63,out,agency_banking_agent,1,24,0,-0.15,0
BNK065281,2024-08-24,cash_out,347406.67,out,agency_banking_agent,5,24,0,0.12,0
BNK065282,2024-02-12,cash_out,222249.01,out,agency_banking_agent,0,12,0,-0.06,0
BNK065283,2023-12-20,payment,14685.75,out,LankaQR,2,20,0,0.13,0
BNK065284,2025-05-29,cash_out,168032.09,out,agency_banking_agent,3,29,0,-0.13,0
BNK065285,2024-05-03,payment,17515.0,out,LankaQR,4,3,0,0.35,0
BNK065286,2025-10-14,payment,6263.8,out,LankaQR,1,14,0,-0.54,0
BNK065287,2025-06-26,cash_in,103746.7,in,agency_banking_agent,3,26,0,-0.51,0
BNK065288,2025-09-01,payment,5457.82,out,LankaQR,0,1,0,-0.6,0
BNK065289,2024-10-30,cash_in,61901.42,in,agency_banking_agent,2,30,0,-0.84,0
BNK065290,2023-10-03,cash_in,16425.23,in,agency_banking_agent,1,3,0,-1.2,0
BNK065291,2023-12-27,cash_out,272030.85,out,agency_banking_agent,2,27,0,0.01,0
BNK065292,2023-07-13,payment,1076.12,out,LankaQR,3,13,0,-0.95,0
BNK065293,2023-08-04,cash_in,70780.07,in,agency_banking_agent,4,4,0,-0.77,0
BNK065294,2025-07-02,transfer,716515.01,out,bank_transfer,2,2,0,-0.17,0
BNK065295,2024-03-28,cash_in,64851.03,in,agency_banking_agent,3,28,0,-0.82,0
BNK065296,2024-09-26,payment,1157.95,out,LankaQR,3,26,0,-0.94,0
BNK065297,2023-06-26,cash_out,150871.14,out,agency_banking_agent,0,26,0,-0.16,0
BNK065298,2023-05-11,transfer,34839.32,out,bank_transfer,3,11,0,-0.51,1
BNK065299,2023-04-14,payment,1488.81,out,LankaQR,4,14,0,-0.92,0
BNK065300,2025-11-01,cash_in,14942.47,in,agency_banking_agent,5,1,0,-1.21,0
BNK065301,2024-04-07,cash_in,213070.17,in,agency_banking_agent,6,7,0,0.35,0
BNK065302,2023-09-11,payment,6012.64,out,LankaQR,0,11,0,-0.56,0
BNK065303,2025-05-13,cash_out,161484.07,out,agency_banking_agent,1,13,0,-0.14,0
BNK065304,2023-10-20,payment,322.51,out,LankaQR,4,20,0,-1.01,0
BNK065305,2025-12-01,cash_in,9219.37,in,agency_banking_agent,0,1,0,-1.26,0
BNK065306,2024-12-30,cash_out,258125.06,out,agency_banking_agent,0,30,0,-0.01,0
BNK065307,2023-11-08,payment,7508.83,out,LankaQR,2,8,0,-0.44,0
BNK065308,2023-07-01,cash_out,136247.68,out,agency_banking_agent,5,1,0,-0.18,0
BNK065309,2025-07-02,payment,4584.82,out,LankaQR,2,2,0,-0.67,0
BNK065310,2023-01-30,transfer,74436.56,out,bank_transfer,0,30,0,-0.49,1
BNK065311,2024-11-03,transfer,306413.2,out,bank_transfer,6,3,0,-0.37,0
BNK065312,2025-06-12,cash_in,287258.31,in,agency_banking_agent,3,12,0,0.93,0
BNK065313,2025-03-22,cash_out,75866.64,out,agency_banking_agent,5,22,0,-0.26,0
BNK065314,2024-02-03,cash_out,166112.88,out,agency_banking_agent,5,3,0,-0.13,0
BNK065315,2025-02-01,transfer,4783182.05,out,bank_transfer,5,1,0,1.87,0
BNK065316,2023-05-13,cash_out,157921.97,out,agency_banking_agent,5,13,0,-0.15,0
BNK065317,2024-04-22,transfer,144578.09,out,bank_transfer,0,22,0,-0.45,0
BNK065318,2025-10-22,cash_in,294357.83,in,agency_banking_agent,2,22,0,0.99,0
BNK065319,2023-02-15,cash_out,161016.65,out,agency_banking_agent,2,15,0,-0.14,1
BNK065320,2023-04-27,cash_in,172653.62,in,agency_banking_agent,3,27,0,0.03,0
BNK065321,2025-10-17,cash_in,163097.9,in,agency_banking_agent,4,17,0,-0.04,0
BNK065322,2025-02-13,payment,8743.51,out,LankaQR,3,13,0,-0.34,0
BNK065323,2025-03-05,payment,247.98,out,LankaQR,2,5,0,-1.02,0
BNK065324,2023-06-30,payment,1076.09,out,LankaQR,4,30,0,-0.95,0
BNK065325,2025-10-17,cash_in,132933.16,in,agency_banking_agent,4,17,0,-0.28,0
BNK065326,2023-05-01,cash_out,722380.88,out,agency_banking_agent,0,1,0,0.63,1
BNK065327,2025-02-21,cash_out,465914.09,out,agency_banking_agent,4,21,0,0.28,0
BNK065328,2024-03-16,cash_in,309578.13,in,agency_banking_agent,5,16,0,1.11,0
BNK065329,2024-11-25,payment,16745.37,out,LankaQR,0,25,0,0.29,0
BNK065330,2024-02-23,transfer,1749325.14,out,bank_transfer,4,23,0,0.35,1
BNK065331,2025-12-30,cash_in,117784.17,in,agency_banking_agent,1,30,0,-0.4,0
BNK065332,2023-12-05,cash_out,167459.5,out,agency_banking_agent,1,5,0,-0.13,0
BNK065333,2023-09-01,cash_out,346465.73,out,agency_banking_agent,4,1,0,0.11,0
BNK065334,2024-01-28,cash_out,51188.54,out,agency_banking_agent,6,28,0,-0.29,0
BNK065335,2023-07-21,cash_in,336300.73,in,agency_banking_agent,4,21,0,1.32,0
BNK065336,2024-11-23,payment,4525.25,out,LankaQR,5,23,1,-0.68,0
BNK065337,2025-04-10,cash_out,143308.5,out,agency_banking_agent,3,10,0,-0.17,0
BNK065338,2025-07-25,cash_out,46098.91,out,agency_banking_agent,4,25,0,-0.3,0
BNK065339,2023-12-18,cash_out,35001.87,out,agency_banking_agent,0,18,0,-0.32,0
BNK065340,2024-02-16,cash_out,432679.24,out,agency_banking_agent,4,16,0,0.23,0
BNK065341,2024-06-07,transfer,178503.45,out,bank_transfer,4,7,0,-0.44,1
BNK065342,2024-07-13,transfer,2610045.12,out,bank_transfer,5,13,0,0.78,0
BNK065343,2023-09-02,transfer,258872.6,out,bank_transfer,5,2,0,-0.4,0
BNK065344,2024-04-22,cash_in,178945.69,in,agency_banking_agent,0,22,0,0.08,0
BNK065345,2024-03-28,payment,6160.0,out,LankaQR,3,28,0,-0.55,0
BNK065346,2025-09-29,cash_out,199273.47,out,agency_banking_agent,0,29,0,-0.09,0
BNK065347,2023-08-15,payment,36836.09,out,LankaQR,1,15,1,1.88,0
BNK065348,2023-11-04,cash_in,13755.02,in,agency_banking_agent,5,4,0,-1.22,0
BNK065349,2024-05-16,payment,19487.37,out,LankaQR,3,16,0,0.51,0
BNK065350,2023-06-08,cash_out,416355.44,out,agency_banking_agent,3,8,0,0.21,0
BNK065351,2025-01-01,cash_in,82002.24,in,agency_banking_agent,2,1,1,-0.68,0
BNK065352,2023-07-13,payment,12987.23,out,LankaQR,3,13,0,-0.01,0
BNK065353,2025-11-11,cash_in,101038.68,in,agency_banking_agent,1,11,1,-0.53,0
BNK065354,2024-06-20,payment,21664.94,out,LankaQR,3,20,0,0.68,0
BNK065355,2024-07-17,cash_out,81245.86,out,agency_banking_agent,2,17,0,-0.25,0
BNK065356,2024-07-08,cash_out,39688.63,out,agency_banking_agent,0,8,0,-0.31,0
BNK065357,2024-06-24,payment,8666.0,out,LankaQR,0,24,0,-0.35,0
BNK065358,2024-05-09,transfer,1115348.01,out,bank_transfer,3,9,0,0.03,0
BNK065359,2024-07-15,payment,9991.22,out,LankaQR,0,15,0,-0.24,0
BNK065360,2023-07-15,cash_in,9044.89,in,agency_banking_agent,5,15,0,-1.26,0
BNK065361,2024-09-17,payment,35526.95,out,LankaQR,1,17,1,1.78,0
BNK065362,2023-04-13,payment,5958.0,out,LankaQR,3,13,0,-0.56,0
BNK065363,2023-10-11,cash_out,128638.93,out,agency_banking_agent,2,11,1,-0.19,0
BNK065364,2023-04-08,payment,24913.32,out,LankaQR,5,8,0,0.94,0
BNK065365,2024-10-28,cash_out,129974.78,out,agency_banking_agent,0,28,0,-0.18,0
BNK065366,2025-02-01,payment,21854.29,out,LankaQR,5,1,0,0.7,0
BNK065367,2024-03-05,cash_out,385359.16,out,agency_banking_agent,1,5,0,0.17,0
BNK065368,2023-09-12,cash_in,90935.41,in,agency_banking_agent,1,12,0,-0.61,0
BNK065369,2023-01-08,cash_out,222786.62,out,agency_banking_agent,6,8,0,-0.06,0
BNK065370,2025-01-10,cash_in,10970.74,in,agency_banking_agent,4,10,0,-1.24,0
BNK065371,2024-08-03,cash_in,35924.22,in,agency_banking_agent,5,3,0,-1.05,0
BNK065372,2023-08-03,transfer,79566.66,out,bank_transfer,3,3,0,-0.49,0
BNK065373,2023-09-23,transfer,289743.76,out,bank_transfer,5,23,0,-0.38,0
BNK065374,2025-11-26,cash_in,87792.3,in,agency_banking_agent,2,26,0,-0.64,0
BNK065375,2024-03-16,payment,38729.7,out,LankaQR,5,16,0,2.03,0
BNK065376,2024-01-01,cash_out,248164.38,out,agency_banking_agent,0,1,0,-0.02,0
BNK065377,2023-01-18,cash_out,32709.82,out,agency_banking_agent,2,18,0,-0.32,0
BNK065378,2025-11-14,payment,18581.49,out,LankaQR,4,14,0,0.44,0
BNK065379,2024-09-18,cash_out,61318.52,out,agency_banking_agent,2,18,0,-0.28,0
BNK065380,2023-11-20,cash_in,350199.14,in,agency_banking_agent,0,20,0,1.43,0
BNK065381,2025-04-26,cash_out,232598.21,out,agency_banking_agent,5,26,0,-0.04,0
BNK065382,2023-06-30,cash_in,204563.1,in,agency_banking_agent,4,30,0,0.28,0
BNK065383,2025-12-29,cash_in,193942.67,in,agency_banking_agent,0,29,0,0.2,0
BNK065384,2024-11-08,cash_out,63049.74,out,agency_banking_agent,4,8,0,-0.28,0
BNK065385,2025-09-12,cash_in,190537.58,in,agency_banking_agent,4,12,0,0.17,0
BNK065386,2025-05-03,payment,26402.79,out,LankaQR,5,3,0,1.06,0
BNK065387,2025-12-14,cash_in,24895.45,in,agency_banking_agent,6,14,0,-1.13,0
BNK065388,2023-08-02,payment,26034.28,out,LankaQR,2,2,0,1.03,0
BNK065389,2025-10-19,cash_out,45757.58,out,agency_banking_agent,6,19,0,-0.3,0
BNK065390,2025-09-30,cash_out,12618.5,out,agency_banking_agent,1,30,0,-0.35,0
BNK065391,2025-09-29,cash_out,218.12,out,agency_banking_agent,0,29,0,-0.36,0
BNK065392,2025-01-08,payment,2867.28,out,LankaQR,2,8,0,-0.81,0
BNK065393,2023-11-29,cash_in,80103.93,in,agency_banking_agent,2,29,0,-0.7,0
BNK065394,2025-08-29,transfer,343012.67,out,bank_transfer,4,29,0,-0.35,0
BNK065395,2024-10-07,cash_in,109060.94,in,agency_banking_agent,0,7,0,-0.47,0
BNK065396,2023-01-07,cash_out,47204.06,out,agency_banking_agent,5,7,0,-0.3,0
BNK065397,2025-01-06,payment,14031.67,out,LankaQR,0,6,0,0.08,0
BNK065398,2024-07-12,debit,290.63,out,POS_card,4,12,0,-0.44,0
BNK065399,2023-08-02,payment,9745.05,out,LankaQR,2,2,1,-0.26,0
BNK065400,2025-11-25,cash_out,643610.43,out,agency_banking_agent,1,25,0,0.52,0
BNK065401,2025-04-05,cash_in,597.54,in,agency_banking_agent,5,5,0,-1.33,0
BNK065402,2025-04-15,cash_out,136833.3,out,agency_banking_agent,1,15,0,-0.17,0
BNK065403,2024-08-01,cash_in,5651.86,in,agency_banking_agent,3,1,0,-1.29,0
BNK065404,2024-10-08,cash_out,24374.15,out,agency_banking_agent,1,8,0,-0.33,0
BNK065405,2024-01-21,cash_out,241894.59,out,agency_banking_agent,6,21,0,-0.03,0
BNK065406,2023-05-09,transfer,378688.65,out,bank_transfer,1,9,0,-0.34,1
BNK065407,2024-07-13,cash_in,112780.43,in,agency_banking_agent,5,13,0,-0.44,0
BNK065408,2023-04-21,payment,1255.08,out,LankaQR,4,21,1,-0.94,0
BNK065409,2023-10-20,cash_in,129396.85,in,agency_banking_agent,4,20,0,-0.31,0
BNK065410,2024-06-14,cash_out,230519.77,out,agency_banking_agent,4,14,0,-0.05,0
BNK065411,2023-08-07,payment,11368.45,out,LankaQR,0,7,0,-0.13,0
BNK065412,2023-07-27,cash_out,206575.54,out,agency_banking_agent,3,27,0,-0.08,0
BNK065413,2023-02-08,payment,13466.91,out,LankaQR,2,8,0,0.03,0
BNK065414,2025-09-23,cash_in,72513.52,in,agency_banking_agent,1,23,0,-0.76,0
BNK065415,2024-11-09,transfer,25472.32,out,bank_transfer,5,9,0,-0.51,1
BNK065416,2024-09-29,payment,6332.26,out,LankaQR,6,29,0,-0.53,0
BNK065417,2024-01-03,cash_in,356130.28,in,agency_banking_agent,2,3,0,1.48,0
BNK065418,2023-03-07,cash_out,17800.33,out,agency_banking_agent,1,7,1,-0.34,0
BNK065419,2023-06-05,cash_out,52691.17,out,agency_banking_agent,0,5,0,-0.29,0
BNK065420,2024-07-16,payment,183.35,out,LankaQR,1,16,0,-1.02,0
BNK065421,2024-09-17,cash_in,195959.54,in,agency_banking_agent,1,17,0,0.21,0
BNK065422,2024-03-07,payment,7275.84,out,LankaQR,3,7,0,-0.46,0
BNK065423,2025-07-31,payment,9913.49,out,LankaQR,3,31,0,-0.25,0
BNK065424,2024-07-18,cash_in,29791.4,in,agency_banking_agent,3,18,0,-1.1,0
BNK065425,2024-09-05,payment,20500.15,out,LankaQR,3,5,0,0.59,0
BNK065426,2023-12-24,cash_out,189616.63,out,agency_banking_agent,6,24,0,-0.1,0
BNK065427,2024-04-04,cash_out,27205.74,out,agency_banking_agent,3,4,0,-0.33,0
BNK065428,2023-07-30,payment,8811.82,out,LankaQR,6,30,1,-0.34,0
BNK065429,2024-09-29,cash_out,351928.5,out,agency_banking_agent,6,29,0,0.12,0
BNK065430,2025-02-26,cash_in,68121.65,in,agency_banking_agent,2,26,0,-0.79,0
BNK065431,2025-03-22,cash_out,142551.56,out,agency_banking_agent,5,22,0,-0.17,0
BNK065432,2025-04-09,cash_out,52029.54,out,agency_banking_agent,2,9,1,-0.29,0
BNK065433,2025-01-12,payment,13050.11,out,LankaQR,6,12,0,-0.0,0
BNK065434,2024-01-19,cash_out,242129.73,out,agency_banking_agent,4,19,0,-0.03,0
BNK065435,2023-12-26,payment,14591.16,out,LankaQR,1,26,0,0.12,0
BNK065436,2025-06-18,payment,6638.11,out,LankaQR,2,18,0,-0.51,0
BNK065437,2025-06-22,cash_in,537372.33,in,agency_banking_agent,6,22,0,2.91,0
BNK065438,2024-07-13,cash_out,261202.19,out,agency_banking_agent,5,13,0,-0.0,0
BNK065439,2023-01-07,payment,22430.55,out,LankaQR,5,7,0,0.74,0
BNK065440,2023-08-25,cash_out,111384.94,out,agency_banking_agent,4,25,0,-0.21,0
BNK065441,2023-08-03,cash_in,98487.51,in,agency_banking_agent,3,3,0,-0.55,0
BNK065442,2024-07-06,transfer,597516.64,out,bank_transfer,5,6,0,-0.23,0
BNK065443,2023-09-25,cash_out,110872.17,out,agency_banking_agent,0,25,0,-0.21,0
BNK065444,2023-11-15,payment,33037.87,out,LankaQR,2,15,0,1.58,0
BNK065445,2023-05-26,payment,4024.84,out,LankaQR,4,26,0,-0.72,0
BNK065446,2023-05-21,cash_out,131711.06,out,agency_banking_agent,6,21,0,-0.18,0
BNK065447,2025-02-04,cash_in,335428.51,in,agency_banking_agent,1,4,0,1.31,0
BNK065448,2024-02-19,cash_out,145678.17,out,agency_banking_agent,0,19,0,-0.16,0
BNK065449,2024-04-03,cash_out,179698.13,out,agency_banking_agent,2,3,0,-0.12,0
BNK065450,2024-05-19,cash_in,372853.96,in,agency_banking_agent,6,19,0,1.61,0
BNK065451,2023-04-05,payment,20733.01,out,LankaQR,2,5,0,0.61,0
BNK065452,2024-07-01,cash_out,49628.66,out,agency_banking_agent,0,1,0,-0.3,0
BNK065453,2023-11-12,payment,15034.33,out,LankaQR,6,12,0,0.16,0
BNK065454,2025-03-05,cash_in,278888.87,in,agency_banking_agent,2,5,0,0.87,0
BNK065455,2023-02-25,payment,38513.71,out,LankaQR,5,25,0,2.02,0
BNK065456,2024-02-22,cash_in,110532.89,in,agency_banking_agent,3,22,0,-0.46,0
BNK065457,2024-10-08,cash_in,46969.66,in,agency_banking_agent,1,8,0,-0.96,0
BNK065458,2024-01-10,cash_in,86992.19,in,agency_banking_agent,2,10,0,-0.64,0
BNK065459,2025-06-15,transfer,255947.42,out,bank_transfer,6,15,0,-0.4,0
BNK065460,2024-05-01,cash_in,27712.41,in,agency_banking_agent,2,1,1,-1.11,0
BNK065461,2023-03-25,cash_out,114083.08,out,agency_banking_agent,5,25,0,-0.21,0
BNK065462,2024-01-02,transfer,95064.86,out,bank_transfer,1,2,0,-0.48,1
BNK065463,2023-03-22,cash_out,13474.5,out,agency_banking_agent,2,22,0,-0.35,0
BNK065464,2023-04-26,cash_out,508824.34,out,agency_banking_agent,2,26,0,0.34,0
BNK065465,2023-10-11,cash_in,390560.12,in,agency_banking_agent,2,11,0,1.75,0
BNK065466,2023-12-17,cash_out,192050.53,out,agency_banking_agent,6,17,1,-0.1,0
BNK065467,2023-10-21,cash_in,151633.29,in,agency_banking_agent,5,21,0,-0.13,0
BNK065468,2024-08-13,cash_out,342745.37,out,agency_banking_agent,1,13,0,0.11,0
BNK065469,2025-03-07,cash_in,21306.13,in,agency_banking_agent,4,7,0,-1.16,0
BNK065470,2025-06-27,cash_in,392945.06,in,agency_banking_agent,4,27,0,1.77,0
BNK065471,2024-03-29,transfer,458187.61,out,bank_transfer,4,29,0,-0.3,0
BNK065472,2024-06-12,cash_out,490653.73,out,agency_banking_agent,2,12,0,0.31,0
BNK065473,2024-10-28,cash_in,143942.08,in,agency_banking_agent,0,28,0,-0.2,0
BNK065474,2025-08-13,payment,14926.19,out,LankaQR,2,13,0,0.15,0
