bank_txn_id,date,txn_type,amount_abs_rs,direction,channel,weekday,day_of_month,created_offline,amount_zscore,target_anomaly
BNK02898,2024-03-14,supplier_payment,4933.5,out,bank_transfer,3,14,0,-0.79,0
BNK02899,2024-03-14,cash_deposit,20134.34,in,agency_banking_agent,3,14,0,-0.74,0
BNK02900,2024-03-14,qr_settlement,4990.0,in,LankaQR,3,14,0,-0.38,0
BNK02901,2024-03-14,card_settlement,2482.0,in,POS_card,3,14,0,-0.47,0
BNK02902,2024-03-15,cash_deposit,33554.39,in,agency_banking_agent,4,15,0,0.42,0
BNK02903,2024-03-15,qr_settlement,1630.0,in,LankaQR,4,15,0,-1.06,0
BNK02904,2024-03-15,card_settlement,1322.0,in,POS_card,4,15,0,-0.86,0
BNK02905,2024-03-16,cash_deposit,28935.92,in,agency_banking_agent,5,16,0,0.02,0
BNK02906,2024-03-16,qr_settlement,5095.0,in,LankaQR,5,16,0,-0.36,0
BNK02907,2024-03-16,card_settlement,785.0,in,POS_card,5,16,0,-1.04,0
BNK02908,2024-03-17,cash_deposit,32058.79,in,agency_banking_agent,6,17,0,0.29,0
BNK02909,2024-03-17,qr_settlement,7241.0,in,LankaQR,6,17,0,0.07,0
BNK02910,2024-03-17,card_settlement,1941.0,in,POS_card,6,17,0,-0.65,0
BNK02911,2024-03-18,supplier_payment,14153.23,out,bank_transfer,0,18,0,-0.1,0
BNK02912,2024-03-18,supplier_payment,18264.96,out,bank_transfer,0,18,0,0.21,0
BNK02913,2024-03-18,supplier_payment,6030.0,out,bank_transfer,0,18,0,-0.71,0
BNK02914,2024-03-18,supplier_payment,13841.0,out,bank_transfer,0,18,0,-0.12,1
BNK02915,2024-03-18,supplier_payment,5746.65,out,bank_transfer,0,18,0,-0.73,0
BNK02916,2024-03-18,supplier_payment,9526.65,out,bank_transfer,0,18,0,-0.45,0
BNK02917,2024-03-18,supplier_payment,6162.0,out,bank_transfer,0,18,0,-0.7,0
BNK02918,2024-03-18,cash_deposit,27971.96,in,agency_banking_agent,0,18,0,-0.06,0
BNK02919,2024-03-18,qr_settlement,3278.0,in,LankaQR,0,18,0,-0.73,0
BNK02920,2024-03-19,cash_deposit,21182.19,in,agency_banking_agent,1,19,0,-0.65,0
BNK02921,2024-03-19,qr_settlement,8580.0,in,LankaQR,1,19,0,0.35,0
BNK02922,2024-03-19,card_settlement,1168.0,in,POS_card,1,19,0,-0.92,0
BNK02923,2024-03-20,cash_deposit,26754.84,in,agency_banking_agent,2,20,0,-0.17,0
BNK02924,2024-03-20,qr_settlement,4114.0,in,LankaQR,2,20,0,-0.56,0
BNK02925,2024-03-20,card_settlement,8486.0,in,POS_card,2,20,0,1.56,0
BNK02926,2024-03-21,supplier_payment,9162.64,out,bank_transfer,3,21,0,-0.47,0
BNK02927,2024-03-21,supplier_payment,37063.74,out,bank_transfer,3,21,0,1.61,0
BNK02928,2024-03-21,supplier_payment,4745.6,out,bank_transfer,3,21,0,-0.8,0
BNK02929,2024-03-21,cash_deposit,27911.27,in,agency_banking_agent,3,21,0,-0.07,0
BNK02930,2024-03-21,qr_settlement,4843.0,in,LankaQR,3,21,0,-0.41,0
BNK02931,2024-03-21,card_settlement,3699.0,in,POS_card,3,21,0,-0.06,0
BNK02932,2024-03-22,cash_deposit,35346.03,in,agency_banking_agent,4,22,0,0.57,0
BNK02933,2024-03-22,qr_settlement,1071.0,in,LankaQR,4,22,0,-1.18,0
BNK02934,2024-03-22,card_settlement,1023.0,in,POS_card,4,22,0,-0.96,0
BNK02935,2024-03-23,cash_deposit,37170.53,in,agency_banking_agent,5,23,0,0.73,0
BNK02936,2024-03-23,qr_settlement,7793.0,in,LankaQR,5,23,0,0.19,0
BNK02937,2024-03-24,cash_deposit,25805.59,in,agency_banking_agent,6,24,0,-0.25,0
BNK02938,2024-03-24,qr_settlement,4900.0,in,LankaQR,6,24,0,-0.4,0
BNK02939,2024-03-24,card_settlement,4549.0,in,POS_card,6,24,0,0.23,0
BNK02940,2024-03-25,supplier_payment,21306.6,out,bank_transfer,0,25,0,0.44,0
BNK02941,2024-03-25,supplier_payment,29033.55,out,bank_transfer,0,25,0,1.01,0
BNK02942,2024-03-25,supplier_payment,12584.7,out,bank_transfer,0,25,0,-0.22,0
BNK02943,2024-03-25,supplier_payment,5663.03,out,bank_transfer,0,25,0,-0.74,0
BNK02944,2024-03-25,cash_deposit,31976.31,in,agency_banking_agent,0,25,0,0.28,0
BNK02945,2024-03-25,qr_settlement,1744.0,in,LankaQR,0,25,0,-1.04,0
BNK02946,2024-03-25,card_settlement,3039.0,in,POS_card,0,25,0,-0.28,0
BNK02947,2024-03-26,cash_deposit,19440.56,in,agency_banking_agent,1,26,0,-0.8,0
BNK02948,2024-03-26,qr_settlement,3019.0,in,LankaQR,1,26,0,-0.78,0
BNK02949,2024-03-26,card_settlement,292.0,in,POS_card,1,26,0,-1.21,0
BNK02950,2024-03-27,cash_deposit,24400.64,in,agency_banking_agent,2,27,0,-0.37,0
BNK02951,2024-03-27,qr_settlement,17820.0,in,LankaQR,2,27,0,2.22,0
BNK02952,2024-03-27,card_settlement,1262.0,in,POS_card,2,27,0,-0.88,0
BNK02953,2024-03-28,supplier_payment,48378.0,out,bank_transfer,3,28,0,2.46,1
BNK02954,2024-03-28,supplier_payment,31875.9,out,bank_transfer,3,28,0,1.23,0
BNK02955,2024-03-28,supplier_payment,32823.84,out,bank_transfer,3,28,0,1.3,0
BNK02956,2024-03-28,supplier_payment,9159.09,out,bank_transfer,3,28,0,-0.47,0
BNK02957,2024-03-28,supplier_payment,4965.6,out,bank_transfer,3,28,0,-0.79,0
BNK02958,2024-03-28,supplier_payment,9319.8,out,bank_transfer,3,28,0,-0.46,0
BNK02959,2024-03-28,supplier_payment,3818.36,out,bank_transfer,3,28,0,-0.87,0
BNK02960,2024-03-28,cash_deposit,27333.25,in,agency_banking_agent,3,28,0,-0.12,0
BNK02961,2024-03-28,qr_settlement,3419.0,in,LankaQR,3,28,0,-0.7,0
BNK02962,2024-03-28,card_settlement,5560.0,in,POS_card,3,28,0,0.57,0
BNK02963,2024-03-29,cash_deposit,15605.51,in,agency_banking_agent,4,29,0,-1.13,0
BNK02964,2024-03-29,qr_settlement,4945.0,in,LankaQR,4,29,0,-0.39,0
BNK02965,2024-03-29,card_settlement,3027.0,in,POS_card,4,29,0,-0.29,0
BNK02966,2024-03-30,cash_deposit,31900.47,in,agency_banking_agent,5,30,0,0.27,0
BNK02967,2024-03-30,qr_settlement,2934.0,in,LankaQR,5,30,0,-0.8,0
BNK02968,2024-03-30,card_settlement,1880.0,in,POS_card,5,30,0,-0.67,0
BNK02969,2024-03-31,cash_deposit,39508.63,in,agency_banking_agent,6,31,0,0.93,0
BNK02970,2024-03-31,qr_settlement,4151.0,in,LankaQR,6,31,0,-0.55,0
BNK02971,2024-03-31,card_settlement,2519.0,in,POS_card,6,31,0,-0.46,0
BNK02972,2024-04-01,supplier_payment,21050.7,out,bank_transfer,0,1,0,0.42,0
BNK02973,2024-04-01,supplier_payment,39402.45,out,bank_transfer,0,1,0,1.79,0
BNK02974,2024-04-01,supplier_payment,11685.6,out,bank_transfer,0,1,0,-0.28,0
BNK02975,2024-04-01,supplier_payment,6078.6,out,bank_transfer,0,1,0,-0.7,0
BNK02976,2024-04-01,supplier_payment,15944.83,out,bank_transfer,0,1,0,0.03,0
BNK02977,2024-04-01,supplier_payment,5112.1,out,bank_transfer,0,1,0,-0.78,0
BNK02978,2024-04-01,cash_deposit,25199.35,in,agency_banking_agent,0,1,0,-0.3,0
BNK02979,2024-04-01,qr_settlement,4969.0,in,LankaQR,0,1,0,-0.39,0
BNK02980,2024-04-01,card_settlement,3002.0,in,POS_card,0,1,0,-0.29,0
BNK02981,2024-04-02,cash_deposit,33285.06,in,agency_banking_agent,1,2,0,0.39,0
BNK02982,2024-04-02,qr_settlement,7659.0,in,LankaQR,1,2,0,0.16,0
BNK02983,2024-04-02,card_settlement,2471.0,in,POS_card,1,2,0,-0.47,0
BNK02984,2024-04-03,cash_deposit,33527.79,in,agency_banking_agent,2,3,0,0.41,0
BNK02985,2024-04-03,qr_settlement,7114.0,in,LankaQR,2,3,0,0.05,0
BNK02986,2024-04-03,card_settlement,2462.0,in,POS_card,2,3,0,-0.48,0
BNK02987,2024-04-04,supplier_payment,21324.56,out,bank_transfer,3,4,0,0.44,0
BNK02988,2024-04-04,supplier_payment,6799.2,out,bank_transfer,3,4,0,-0.65,0
BNK02989,2024-04-04,supplier_payment,4782.8,out,bank_transfer,3,4,0,-0.8,0
BNK02990,2024-04-04,supplier_payment,10484.88,out,bank_transfer,3,4,0,-0.37,0
BNK02991,2024-04-04,supplier_payment,9534.0,out,bank_transfer,3,4,0,-0.45,0
BNK02992,2024-04-04,supplier_payment,3943.8,out,bank_transfer,3,4,0,-0.86,0
BNK02993,2024-04-04,supplier_payment,2922.5,out,bank_transfer,3,4,0,-0.94,0
BNK02994,2024-04-04,cash_deposit,54628.63,in,agency_banking_agent,3,4,0,2.23,0
BNK02995,2024-04-04,qr_settlement,9150.0,in,LankaQR,3,4,0,0.46,0
BNK02996,2024-04-04,card_settlement,5988.0,in,POS_card,3,4,0,0.72,0
BNK02997,2024-04-05,cash_deposit,47482.14,in,agency_banking_agent,4,5,0,1.61,0
BNK02998,2024-04-05,qr_settlement,17785.0,in,LankaQR,4,5,0,2.21,0
BNK02999,2024-04-05,card_settlement,2967.0,in,POS_card,4,5,0,-0.31,0
BNK03000,2024-04-06,cash_deposit,44299.17,in,agency_banking_agent,5,6,0,1.34,0
BNK03001,2024-04-06,qr_settlement,8711.0,in,LankaQR,5,6,0,0.37,0
BNK03002,2024-04-06,card_settlement,10022.0,in,POS_card,5,6,0,2.08,0
BNK03003,2024-04-07,cash_deposit,31623.81,in,agency_banking_agent,6,7,0,0.25,0
BNK03004,2024-04-07,qr_settlement,10532.0,in,LankaQR,6,7,0,0.74,0
BNK03005,2024-04-07,card_settlement,935.0,in,POS_card,6,7,0,-0.99,0
BNK03006,2024-04-08,supplier_payment,50779.5,out,bank_transfer,0,8,0,2.64,1
BNK03007,2024-04-08,supplier_payment,35347.05,out,bank_transfer,0,8,0,1.49,0
BNK03008,2024-04-08,supplier_payment,24091.75,out,bank_transfer,0,8,0,0.64,0
BNK03009,2024-04-08,supplier_payment,17350.8,out,bank_transfer,0,8,0,0.14,0
BNK03010,2024-04-08,supplier_payment,17690.88,out,bank_transfer,0,8,0,0.16,0
BNK03011,2024-04-08,supplier_payment,41820.75,out,bank_transfer,0,8,0,1.97,0
BNK03012,2024-04-08,supplier_payment,12088.8,out,bank_transfer,0,8,0,-0.25,0
BNK03013,2024-04-08,supplier_payment,6296.4,out,bank_transfer,0,8,0,-0.69,0
BNK03014,2024-04-08,supplier_payment,5281.5,out,bank_transfer,0,8,0,-0.76,0
BNK03015,2024-04-08,supplier_payment,9931.6,out,bank_transfer,0,8,0,-0.42,0
BNK03016,2024-04-08,cash_deposit,54956.99,in,agency_banking_agent,0,8,0,2.26,0
BNK03017,2024-04-08,qr_settlement,32753.0,in,LankaQR,0,8,0,5.25,1
BNK03018,2024-04-08,card_settlement,5814.0,in,POS_card,0,8,0,0.66,0
BNK03019,2024-04-09,cash_deposit,66365.35,in,agency_banking_agent,1,9,0,3.24,1
BNK03020,2024-04-09,qr_settlement,30451.0,in,LankaQR,1,9,0,4.78,1
BNK03021,2024-04-09,card_settlement,13208.0,in,POS_card,1,9,0,3.16,1
BNK03022,2024-04-10,cash_deposit,69499.47,in,agency_banking_agent,2,10,0,3.51,1
BNK03023,2024-04-10,qr_settlement,27864.0,in,LankaQR,2,10,0,4.26,1
BNK03024,2024-04-10,card_settlement,9440.0,in,POS_card,2,10,0,1.88,0
BNK03025,2024-04-11,supplier_payment,36334.8,out,bank_transfer,3,11,0,1.56,0
BNK03026,2024-04-11,supplier_payment,10965.6,out,bank_transfer,3,11,0,-0.34,0
BNK03027,2024-04-11,supplier_payment,12268.8,out,bank_transfer,3,11,0,-0.24,0
BNK03028,2024-04-11,supplier_payment,6526.8,out,bank_transfer,3,11,0,-0.67,0
BNK03029,2024-04-11,supplier_payment,18623.5,out,bank_transfer,3,11,0,0.23,0
BNK03030,2024-04-11,supplier_payment,13997.5,out,bank_transfer,3,11,0,-0.11,0
BNK03031,2024-04-11,supplier_payment,6934.4,out,bank_transfer,3,11,0,-0.64,0
BNK03032,2024-04-11,supplier_payment,5062.8,out,bank_transfer,3,11,0,-0.78,0
BNK03033,2024-04-11,supplier_payment,10405.08,out,bank_transfer,3,11,0,-0.38,0
BNK03034,2024-04-11,supplier_payment,5222.0,out,bank_transfer,3,11,0,-0.77,0
BNK03035,2024-04-11,supplier_payment,2885.05,out,bank_transfer,3,11,0,-0.94,0
BNK03036,2024-04-11,supplier_payment,5094.24,out,bank_transfer,3,11,0,-0.78,0
BNK03037,2024-04-11,supplier_payment,6179.52,out,bank_transfer,3,11,0,-0.7,0
BNK03038,2024-04-11,cash_deposit,79527.64,in,agency_banking_agent,3,11,0,4.37,1
BNK03039,2024-04-11,qr_settlement,12868.0,in,LankaQR,3,11,0,1.22,0
BNK03040,2024-04-11,card_settlement,6654.0,in,POS_card,3,11,0,0.94,0
BNK03041,2024-04-12,cash_deposit,100033.55,in,agency_banking_agent,4,12,1,6.13,1
BNK03042,2024-04-12,qr_settlement,18265.0,in,LankaQR,4,12,1,2.31,1
BNK03043,2024-04-12,card_settlement,26720.0,in,POS_card,4,12,0,7.73,1
BNK03044,2024-04-13,cash_deposit,72704.67,in,agency_banking_agent,5,13,1,3.78,1
BNK03045,2024-04-13,qr_settlement,15598.0,in,LankaQR,5,13,1,1.77,1
BNK03046,2024-04-13,card_settlement,9119.0,in,POS_card,5,13,0,1.77,0
BNK03047,2024-04-14,cash_deposit,2488.32,in,agency_banking_agent,6,14,0,-2.26,0
BNK03048,2024-04-14,qr_settlement,624.0,in,LankaQR,6,14,0,-1.27,0
BNK03049,2024-04-14,card_settlement,510.0,in,POS_card,6,14,0,-1.14,0
BNK03050,2024-04-15,supplier_payment,63345.0,out,bank_transfer,0,15,0,3.58,1
BNK03051,2024-04-15,supplier_payment,49302.0,out,bank_transfer,0,15,0,2.53,1
BNK03052,2024-04-15,supplier_payment,22184.4,out,bank_transfer,0,15,0,0.5,0
BNK03053,2024-04-15,supplier_payment,21617.1,out,bank_transfer,0,15,0,0.46,0
BNK03054,2024-04-15,supplier_payment,31624.2,out,bank_transfer,0,15,0,1.21,0
BNK03055,2024-04-15,supplier_payment,23935.5,out,bank_transfer,0,15,0,0.63,0
BNK03056,2024-04-15,supplier_payment,16515.6,out,bank_transfer,0,15,0,0.08,0
BNK03057,2024-04-15,supplier_payment,10723.8,out,bank_transfer,0,15,0,-0.36,0
BNK03058,2024-04-15,supplier_payment,19867.2,out,bank_transfer,0,15,0,0.33,0
BNK03059,2024-04-15,supplier_payment,39583.35,out,bank_transfer,0,15,0,1.8,0
BNK03060,2024-04-15,supplier_payment,6123.6,out,bank_transfer,0,15,0,-0.7,0
BNK03061,2024-04-15,supplier_payment,18851.0,out,bank_transfer,0,15,0,0.25,0
BNK03062,2024-04-15,supplier_payment,14106.5,out,bank_transfer,0,15,0,-0.1,0
BNK03063,2024-04-15,supplier_payment,6769.2,out,bank_transfer,0,15,0,-0.65,0
BNK03064,2024-04-15,supplier_payment,5099.85,out,bank_transfer,0,15,0,-0.78,0
BNK03065,2024-04-15,supplier_payment,9056.95,out,bank_transfer,0,15,0,-0.48,0
BNK03066,2024-04-15,supplier_payment,2906.05,out,bank_transfer,0,15,0,-0.94,0
BNK03067,2024-04-15,cash_deposit,27412.08,in,agency_banking_agent,0,15,0,-0.11,0
BNK03068,2024-04-15,qr_settlement,1225.0,in,LankaQR,0,15,0,-1.15,0
BNK03069,2024-04-15,card_settlement,945.0,in,POS_card,0,15,0,-0.99,0
BNK03070,2024-04-16,cash_deposit,16121.39,in,agency_banking_agent,1,16,0,-1.08,0
BNK03071,2024-04-16,qr_settlement,3631.0,in,LankaQR,1,16,0,-0.66,0
BNK03072,2024-04-16,card_settlement,3533.0,in,POS_card,1,16,0,-0.11,0
BNK03073,2024-04-17,cash_deposit,20009.25,in,agency_banking_agent,2,17,0,-0.75,0
BNK03074,2024-04-17,qr_settlement,1640.0,in,LankaQR,2,17,0,-1.06,0
BNK03075,2024-04-17,card_settlement,946.0,in,POS_card,2,17,0,-0.99,0
BNK03076,2024-04-18,cash_deposit,26046.02,in,agency_banking_agent,3,18,0,-0.23,0
BNK03077,2024-04-18,qr_settlement,2182.0,in,LankaQR,3,18,0,-0.95,0
BNK03078,2024-04-18,card_settlement,3937.0,in,POS_card,3,18,0,0.02,0
BNK03079,2024-04-19,cash_deposit,28320.6,in,agency_banking_agent,4,19,0,-0.03,0
BNK03080,2024-04-19,qr_settlement,2311.0,in,LankaQR,4,19,0,-0.92,0
BNK03081,2024-04-19,card_settlement,1657.0,in,POS_card,4,19,0,-0.75,0
BNK03082,2024-04-20,cash_deposit,44903.81,in,agency_banking_agent,5,20,0,1.39,0
BNK03083,2024-04-20,qr_settlement,8728.0,in,LankaQR,5,20,0,0.38,0
BNK03084,2024-04-20,card_settlement,5603.0,in,POS_card,5,20,0,0.59,0
BNK03085,2024-04-21,cash_deposit,28451.28,in,agency_banking_agent,6,21,0,-0.02,0
BNK03086,2024-04-21,qr_settlement,885.0,in,LankaQR,6,21,0,-1.21,0
BNK03087,2024-04-21,card_settlement,3086.0,in,POS_card,6,21,0,-0.27,0
BNK03088,2024-04-22,supplier_payment,48037.0,out,bank_transfer,0,22,0,2.43,1
BNK03089,2024-04-22,supplier_payment,5274.65,out,bank_transfer,0,22,0,-0.76,0
BNK03090,2024-04-22,supplier_payment,18274.5,out,bank_transfer,0,22,0,0.21,0
BNK03091,2024-04-22,supplier_payment,14156.0,out,bank_transfer,0,22,0,-0.1,0
BNK03092,2024-04-22,supplier_payment,9311.4,out,bank_transfer,0,22,0,-0.46,0
BNK03093,2024-04-22,cash_deposit,32283.44,in,agency_banking_agent,0,22,0,0.31,0
BNK03094,2024-04-22,qr_settlement,5367.0,in,LankaQR,0,22,0,-0.31,0
BNK03095,2024-04-22,card_settlement,10964.0,in,POS_card,0,22,0,2.4,1
BNK03096,2024-04-23,cash_deposit,21198.5,in,agency_banking_agent,1,23,0,-0.65,0
BNK03097,2024-04-23,qr_settlement,1492.0,in,LankaQR,1,23,0,-1.09,0
BNK03098,2024-04-23,card_settlement,6083.0,in,POS_card,1,23,0,0.75,0
BNK03099,2024-04-24,cash_deposit,21264.4,in,agency_banking_agent,2,24,0,-0.64,0
BNK03100,2024-04-24,qr_settlement,2063.0,in,LankaQR,2,24,0,-0.98,0
BNK03101,2024-04-24,card_settlement,6155.0,in,POS_card,2,24,0,0.77,0
BNK03102,2024-04-25,supplier_payment,19095.75,out,bank_transfer,3,25,0,0.27,0
BNK03103,2024-04-25,supplier_payment,40803.75,out,bank_transfer,3,25,0,1.89,0
BNK03104,2024-04-25,supplier_payment,6821.2,out,bank_transfer,3,25,0,-0.65,0
BNK03105,2024-04-25,supplier_payment,4536.2,out,bank_transfer,3,25,0,-0.82,0
BNK03106,2024-04-25,supplier_payment,2808.05,out,bank_transfer,3,25,0,-0.95,0
BNK03107,2024-04-25,supplier_payment,5769.68,out,bank_transfer,3,25,0,-0.73,0
BNK03108,2024-04-25,cash_deposit,24224.67,in,agency_banking_agent,3,25,0,-0.39,0
BNK03109,2024-04-25,qr_settlement,7162.0,in,LankaQR,3,25,0,0.06,0
BNK03110,2024-04-25,card_settlement,3353.0,in,POS_card,3,25,0,-0.18,0
BNK03111,2024-04-26,cash_deposit,24961.26,in,agency_banking_agent,4,26,0,-0.32,0
BNK03112,2024-04-26,qr_settlement,9287.0,in,LankaQR,4,26,0,0.49,0
BNK03113,2024-04-26,card_settlement,6318.0,in,POS_card,4,26,0,0.83,0
BNK03114,2024-04-27,cash_deposit,38453.9,in,agency_banking_agent,5,27,0,0.84,0
BNK03115,2024-04-27,qr_settlement,7563.0,in,LankaQR,5,27,0,0.14,0
BNK03116,2024-04-27,card_settlement,5931.0,in,POS_card,5,27,0,0.7,0
BNK03117,2024-04-28,cash_deposit,18454.97,in,agency_banking_agent,6,28,0,-0.88,0
BNK03118,2024-04-28,qr_settlement,7290.0,in,LankaQR,6,28,0,0.08,0
BNK03119,2024-04-28,card_settlement,13596.0,in,POS_card,6,28,0,3.29,1
BNK03120,2024-04-29,supplier_payment,29657.16,out,bank_transfer,0,29,0,1.06,0
BNK03121,2024-04-29,supplier_payment,32016.6,out,bank_transfer,0,29,0,1.24,0
BNK03122,2024-04-29,supplier_payment,16542.0,out,bank_transfer,0,29,0,0.08,0
BNK03123,2024-04-29,supplier_payment,9796.08,out,bank_transfer,0,29,0,-0.43,0
BNK03124,2024-04-29,supplier_payment,11433.6,out,bank_transfer,0,29,0,-0.3,0
BNK03125,2024-04-29,supplier_payment,6181.2,out,bank_transfer,0,29,0,-0.7,0
BNK03126,2024-04-29,supplier_payment,17088.3,out,bank_transfer,0,29,0,0.12,0
BNK03127,2024-04-29,supplier_payment,13473.12,out,bank_transfer,0,29,0,-0.15,0
BNK03128,2024-04-29,supplier_payment,9097.0,out,bank_transfer,0,29,0,-0.48,0
BNK03129,2024-04-29,supplier_payment,5072.8,out,bank_transfer,0,29,0,-0.78,0
BNK03130,2024-04-29,supplier_payment,8285.68,out,bank_transfer,0,29,0,-0.54,0
BNK03131,2024-04-29,cash_deposit,19991.1,in,agency_banking_agent,0,29,0,-0.75,0
BNK03132,2024-04-29,qr_settlement,6775.0,in,LankaQR,0,29,0,-0.02,0
BNK03133,2024-04-29,card_settlement,6207.0,in,POS_card,0,29,0,0.79,0
BNK03134,2024-04-30,cash_deposit,27003.41,in,agency_banking_agent,1,30,0,-0.15,0
BNK03135,2024-04-30,qr_settlement,8881.0,in,LankaQR,1,30,0,0.41,0
BNK03136,2024-04-30,card_settlement,1177.0,in,POS_card,1,30,0,-0.91,0
BNK03137,2024-05-01,cash_deposit,23524.39,in,agency_banking_agent,2,1,0,-0.45,0
BNK03138,2024-05-01,qr_settlement,6194.0,in,LankaQR,2,1,0,-0.14,0
BNK03139,2024-05-01,card_settlement,4521.0,in,POS_card,2,1,0,0.22,0
BNK03140,2024-05-02,supplier_payment,33269.76,out,bank_transfer,3,2,0,1.33,0
BNK03141,2024-05-02,supplier_payment,6448.4,out,bank_transfer,3,2,0,-0.68,0
BNK03142,2024-05-02,supplier_payment,4791.54,out,bank_transfer,3,2,0,-0.8,0
BNK03143,2024-05-02,supplier_payment,2915.15,out,bank_transfer,3,2,0,-0.94,0
BNK03144,2024-05-02,supplier_payment,5970.5,out,bank_transfer,3,2,0,-0.71,0
BNK03145,2024-05-02,cash_deposit,22393.6,in,agency_banking_agent,3,2,0,-0.54,0
BNK03146,2024-05-02,qr_settlement,5779.0,in,LankaQR,3,2,0,-0.22,0
BNK03147,2024-05-02,card_settlement,3609.0,in,POS_card,3,2,0,-0.09,0
BNK03148,2024-05-03,cash_deposit,25387.26,in,agency_banking_agent,4,3,0,-0.29,0
BNK03149,2024-05-03,qr_settlement,8927.0,in,LankaQR,4,3,0,0.42,0
BNK03150,2024-05-03,card_settlement,6651.0,in,POS_card,4,3,0,0.94,0
BNK03151,2024-05-04,cash_deposit,42821.17,in,agency_banking_agent,5,4,0,1.21,0
BNK03152,2024-05-04,qr_settlement,9778.0,in,LankaQR,5,4,0,0.59,0
BNK03153,2024-05-04,card_settlement,1608.0,in,POS_card,5,4,0,-0.77,0
BNK03154,2024-05-05,cash_deposit,25212.47,in,agency_banking_agent,6,5,0,-0.3,0
BNK03155,2024-05-05,qr_settlement,9879.0,in,LankaQR,6,5,0,0.61,0
BNK03156,2024-05-05,card_settlement,564.0,in,POS_card,6,5,0,-1.12,0
BNK03157,2024-05-06,supplier_payment,49252.5,out,bank_transfer,0,6,0,2.53,1
BNK03158,2024-05-06,supplier_payment,39212.1,out,bank_transfer,0,6,0,1.77,0
BNK03159,2024-05-06,supplier_payment,11836.8,out,bank_transfer,0,6,0,-0.27,0
BNK03160,2024-05-06,supplier_payment,5900.4,out,bank_transfer,0,6,0,-0.72,0
BNK03161,2024-05-06,supplier_payment,12043.01,out,bank_transfer,0,6,0,-0.26,0
BNK03162,2024-05-06,supplier_payment,10046.12,out,bank_transfer,0,6,0,-0.41,0
BNK03163,2024-05-06,supplier_payment,5143.86,out,bank_transfer,0,6,0,-0.77,0
BNK03164,2024-05-06,supplier_payment,9404.5,out,bank_transfer,0,6,0,-0.46,0
BNK03165,2024-05-06,supplier_payment,3864.0,out,bank_transfer,0,6,0,-0.87,0
BNK03166,2024-05-06,cash_deposit,41537.98,in,agency_banking_agent,0,6,0,1.1,0
BNK03167,2024-05-06,qr_settlement,5318.0,in,LankaQR,0,6,0,-0.32,0
BNK03168,2024-05-06,card_settlement,6202.0,in,POS_card,0,6,0,0.79,0
BNK03169,2024-05-07,cash_deposit,23999.16,in,agency_banking_agent,1,7,0,-0.41,0
BNK03170,2024-05-07,qr_settlement,1687.0,in,LankaQR,1,7,0,-1.05,0
BNK03171,2024-05-07,card_settlement,3972.0,in,POS_card,1,7,0,0.03,0
BNK03172,2024-05-08,cash_deposit,32932.65,in,agency_banking_agent,2,8,0,0.36,0
BNK03173,2024-05-08,qr_settlement,9039.0,in,LankaQR,2,8,0,0.44,0
BNK03174,2024-05-08,card_settlement,1474.0,in,POS_card,2,8,0,-0.81,0
BNK03175,2024-05-09,supplier_payment,9070.0,out,bank_transfer,3,9,0,-0.48,0
BNK03176,2024-05-09,supplier_payment,2871.4,out,bank_transfer,3,9,0,-0.94,0
BNK03177,2024-05-09,cash_deposit,20397.78,in,agency_banking_agent,3,9,0,-0.72,0
BNK03178,2024-05-09,qr_settlement,2469.0,in,LankaQR,3,9,0,-0.89,0
BNK03179,2024-05-09,card_settlement,4366.0,in,POS_card,3,9,0,0.17,0
BNK03180,2024-05-10,cash_deposit,26260.12,in,agency_banking_agent,4,10,0,-0.21,0
BNK03181,2024-05-10,qr_settlement,12349.0,in,LankaQR,4,10,0,1.11,0
BNK03182,2024-05-10,card_settlement,884.0,in,POS_card,4,10,0,-1.01,0
BNK03183,2024-05-11,cash_deposit,31473.71,in,agency_banking_agent,5,11,0,0.24,0
BNK03184,2024-05-11,qr_settlement,17366.0,in,LankaQR,5,11,0,2.13,0
BNK03185,2024-05-11,card_settlement,688.0,in,POS_card,5,11,0,-1.08,0
BNK03186,2024-05-12,cash_deposit,20735.51,in,agency_banking_agent,6,12,0,-0.69,0
BNK03187,2024-05-12,qr_settlement,8754.0,in,LankaQR,6,12,0,0.38,0
BNK03188,2024-05-12,card_settlement,4306.0,in,POS_card,6,12,0,0.15,0
BNK03189,2024-05-13,supplier_payment,51580.68,out,bank_transfer,0,13,0,2.7,1
BNK03190,2024-05-13,supplier_payment,16563.6,out,bank_transfer,0,13,0,0.08,0
BNK03191,2024-05-13,supplier_payment,19046.15,out,bank_transfer,0,13,0,0.27,0
BNK03192,2024-05-13,supplier_payment,6073.2,out,bank_transfer,0,13,0,-0.7,0
BNK03193,2024-05-13,supplier_payment,13784.5,out,bank_transfer,0,13,0,-0.13,0
BNK03194,2024-05-13,supplier_payment,4872.0,out,bank_transfer,0,13,0,-0.79,0
BNK03195,2024-05-13,supplier_payment,5113.5,out,bank_transfer,0,13,0,-0.78,0
BNK03196,2024-05-13,supplier_payment,9406.95,out,bank_transfer,0,13,0,-0.46,0
BNK03197,2024-05-13,supplier_payment,3876.32,out,bank_transfer,0,13,0,-0.87,0
BNK03198,2024-05-13,cash_deposit,24441.69,in,agency_banking_agent,0,13,0,-0.37,0
