shop_id,year_month,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,credit_sales_ratio,digital_payment_ratio,sales_volatility,stockout_rate,months_active,target_credit_ready
SHOP097,2024-11,1046724,963445,110459,9.4,62,0.119,0.171,0.274,0.067,23,0
SHOP097,2024-12,942499,779578,122090,13.0,69,0.14,0.152,0.304,0.105,24,0
SHOP097,2025-01,1045632,1044735,119640,10.8,79,0.142,0.111,0.298,0.157,25,1
SHOP097,2025-02,863982,775307,105472,12.0,72,0.14,0.143,0.281,0.125,26,0
SHOP097,2025-03,1025600,903564,142705,14.7,77,0.143,0.195,0.277,0.101,27,1
SHOP097,2025-04,1173844,1072598,66922,5.1,86,0.184,0.135,0.266,0.14,28,0
SHOP097,2025-05,640858,518685,99870,17.1,63,0.193,0.239,0.234,0.113,29,1
SHOP097,2025-06,888621,874252,83773,9.3,69,0.251,0.085,0.349,0.115,30,0
SHOP097,2025-07,792064,693341,88105,11.5,66,0.119,0.13,0.253,0.116,31,0
SHOP097,2025-08,1174046,1092386,90105,7.7,70,0.195,0.166,0.244,0.08,32,0
SHOP097,2025-09,1027442,905452,126246,12.7,,0.198,0.091,0.263,0.099,33,0
SHOP097,2025-10,712463,643858,100988,12.9,68,0.152,0.146,0.263,0.147,34,1
SHOP097,2025-11,808221,691985,169734,19.1,75,0.16,0.111,0.234,0.094,35,1
SHOP097,2025-12,911943,798251,144060,14.0,65,0.109,0.203,0.257,0.121,36,1
SHOP098,2023-01,447628,314477,90086,21.0,36,0.027,0.312,0.115,0.0,1,1
SHOP098,2023-02,438299,340849,79350,18.3,19,0.161,0.284,0.151,0.048,2,0
SHOP098,2023-03,384984,330541,56644,14.5,18,0.079,0.334,0.134,0.036,3,1
SHOP098,2023-04,226104,204167,41817,17.1,35,0.089,0.407,0.124,0.068,4,0
SHOP098,2023-05,367393,263270,67205,19.2,30,0.099,0.259,0.056,0.038,5,1
SHOP098,2023-06,225471,181052,55411,23.3,28,0.0,0.392,0.147,0.064,6,1
SHOP098,2023-07,299402,224741,59837,20.4,34,0.098,0.375,0.245,0.0,7,1
SHOP098,2023-08,292451,219779,61486,19.2,27,0.072,0.313,0.073,0.061,8,1
SHOP098,2023-09,378549,296967,66270,19.2,34,0.106,0.393,0.132,0.09,9,1
SHOP098,2023-10,342297,259949,48864,18.3,31,0.111,0.274,0.338,0.08,10,1
SHOP098,2023-11,535051,410460,92215,18.5,37,0.087,0.29,0.118,0.051,11,1
SHOP098,2023-12,291592,234748,66299,20.3,34,0.101,0.282,0.17,0.029,12,1
SHOP098,2024-01,438643,383006,91495,18.8,35,0.08,0.349,0.195,0.059,13,1
SHOP098,2024-02,475487,362764,102382,20.3,34,0.048,0.326,0.197,0.072,14,0
SHOP098,2024-03,390949,316649,63059,15.0,25,0.086,0.299,0.241,0.083,15,1
SHOP098,2024-04,345751,323758,43653,11.6,20,0.19,0.329,0.075,0.038,16,1
SHOP098,2024-05,358116,273232,61930,19.9,28,0.067,0.338,0.145,0.056,17,1
SHOP098,2024-06,360458,333966,58986,15.0,24,0.171,0.349,0.159,0.048,18,1
SHOP098,2024-07,262427,202709,44345,16.7,25,0.0,0.366,0.146,0.006,19,1
SHOP098,2024-08,367980,276615,56151,17.1,29,0.123,0.312,0.194,0.091,20,1
SHOP098,2024-09,311516,282599,58082,17.7,20,0.103,0.313,0.192,0.044,21,0
SHOP098,2024-10,471716,348919,123303,27.8,17,0.067,0.282,0.077,0.12,22,1
SHOP098,2024-11,347263,278100,59072,16.3,11,0.034,0.357,0.209,0.064,23,1
SHOP098,2024-12,420212,369237,60599,14.9,31,0.127,0.284,0.211,0.045,24,1
SHOP098,2025-01,493179,409992,98585,19.6,22,0.061,0.339,0.159,0.058,25,0
SHOP098,2025-02,349505,271144,79576,24.5,26,0.087,0.295,0.144,0.092,26,1
SHOP098,2025-03,284350,259502,58634,17.1,35,0.058,0.335,0.139,0.023,27,1
SHOP098,2025-04,465270,451921,96957,17.9,24,0.092,,0.138,0.065,28,1
SHOP098,2025-05,308670,259975,46269,15.7,34,0.07,0.337,0.173,0.095,29,1
SHOP098,2025-06,398045,316964,79515,17.7,32,0.14,0.388,0.169,0.144,30,1
SHOP098,2025-07,291889,245179,36849,13.6,21,0.013,0.352,,0.063,31,1
SHOP098,2025-08,389106,354605,68071,18.2,24,0.0,0.329,0.128,0.071,32,1
SHOP098,2025-09,483068,437582,90963,18.0,30,0.112,0.399,0.192,0.052,33,1
SHOP098,2025-10,327054,278681,50707,17.3,31,0.009,0.417,0.199,0.053,34,1
SHOP098,2025-11,371620,294471,56960,17.7,29,0.16,0.28,0.204,0.07,35,1
SHOP098,2025-12,436018,363657,75784,17.0,34,0.052,0.324,0.089,0.06,36,1
SHOP099,2023-01,495820,438664,43492,8.2,29,0.145,0.163,0.244,0.088,1,0
SHOP099,2023-02,459791,337437,44687,11.0,37,0.064,0.166,0.258,0.08,2,0
SHOP099,2023-03,315035,315505,38757,12.2,31,0.088,0.193,0.186,0.051,3,0
SHOP099,2023-04,489580,396847,71788,16.0,15,0.164,0.191,0.212,0.099,4,0
SHOP099,2023-05,377073,366509,36025,9.4,31,0.125,0.202,0.24,0.082,5,0
SHOP099,2023-06,366504,329170,60721,16.6,32,0.101,0.176,0.108,0.07,6,0
SHOP099,2023-07,478190,420687,78453,15.3,26,0.179,0.093,0.213,0.084,7,0
SHOP099,2023-08,444628,354469,61246,14.8,35,0.09,0.18,0.301,0.121,8,0
SHOP099,2023-09,326160,274964,26329,8.4,17,0.175,0.132,0.207,0.074,9,0
SHOP099,2023-10,445540,390733,68061,15.1,35,0.086,0.21,0.264,0.163,10,0
SHOP099,2023-11,175881,143322,26719,16.1,44,0.19,0.043,0.182,0.157,11,0
SHOP099,2023-12,457756,422346,82390,17.4,29,0.112,0.162,0.206,0.14,12,0
SHOP099,2024-01,632189,511928,78376,12.2,18,0.069,0.143,0.316,0.114,13,0
SHOP099,2024-02,415040,353250,49446,11.5,28,0.129,0.157,0.298,0.147,14,0
SHOP099,2024-03,454111,382288,73490,15.5,24,0.175,0.161,,0.092,15,0
SHOP099,2024-04,345850,310637,38913,10.2,25,0.175,0.159,0.253,0.078,16,0
SHOP099,2024-05,472798,397478,59027,12.2,28,0.1,0.19,0.266,0.099,17,0
SHOP099,2024-06,236331,192304,24459,9.1,24,0.163,0.199,0.281,0.154,18,0
SHOP099,2024-07,268435,251142,24333,7.5,39,0.071,0.044,0.192,0.123,19,0
SHOP099,2024-08,446107,429470,57742,12.2,31,0.159,0.162,0.296,0.08,20,0
SHOP099,2024-09,335971,244536,51016,15.4,29,0.187,0.195,0.211,0.096,21,0
SHOP099,2024-10,303395,255768,29186,9.7,23,0.184,0.148,0.361,0.118,22,0
SHOP099,2024-11,353007,321715,43724,11.8,31,0.131,0.102,0.191,0.112,23,0
SHOP099,2024-12,407594,354620,70531,18.5,37,0.123,0.176,0.23,0.071,24,1
SHOP099,2025-01,334823,282828,35406,12.1,25,0.186,0.132,,0.099,25,1
SHOP099,2025-02,324751,329159,46362,12.9,22,0.147,0.097,0.245,0.105,26,0
SHOP099,2025-03,406251,320618,54228,15.2,27,0.147,0.121,0.166,0.1,27,0
SHOP099,2025-04,470288,371729,84333,16.9,31,0.193,0.146,0.181,0.125,28,1
SHOP099,2025-05,388892,352578,48998,12.0,,0.087,0.179,0.324,0.085,29,0
SHOP099,2025-06,500524,471777,53854,10.2,20,0.214,0.142,0.262,0.138,30,0
SHOP099,2025-07,439518,342931,57444,12.6,36,0.109,0.201,0.266,0.121,31,1
SHOP099,2025-08,467309,364967,48084,10.8,26,0.116,0.147,0.232,0.122,32,1
SHOP099,2025-09,419819,320084,71350,15.8,38,0.076,0.267,0.353,0.073,33,1
SHOP099,2025-10,356793,339133,36045,9.7,22,0.125,0.151,0.203,0.087,34,0
SHOP099,2025-11,418627,374752,45958,10.2,36,0.0,0.176,0.443,0.139,35,0
SHOP099,2025-12,343291,306324,47247,13.9,34,0.188,0.13,0.29,0.07,36,1
SHOP100,2023-01,1178118,989053,182955,14.7,64,0.138,0.294,0.247,0.09,1,0
SHOP100,2023-02,873976,714642,189538,23.0,61,0.043,0.339,0.118,0.035,2,0
SHOP100,2023-03,927720,822193,151238,13.5,74,0.086,0.311,0.092,0.031,3,0
SHOP100,2023-04,1005884,740229,155455,16.4,64,0.143,0.272,0.156,0.077,4,1
SHOP100,2023-05,650522,545398,127699,20.0,68,0.181,0.367,0.114,0.014,5,1
SHOP100,2023-06,725525,680499,119050,15.9,66,0.175,0.279,0.139,0.05,6,1
SHOP100,2023-07,699249,617421,172073,18.5,82,0.137,0.321,0.115,0.057,7,1
SHOP100,2023-08,917188,807728,181395,17.0,,0.039,0.326,0.139,0.065,8,1
SHOP100,2023-09,647694,529819,131259,18.8,,0.188,0.355,,0.064,9,1
SHOP100,2023-10,946157,728741,222615,22.8,65,0.065,0.273,0.123,0.084,10,0
SHOP100,2023-11,876426,808431,201588,22.6,74,0.1,0.285,0.143,0.113,11,1
SHOP100,2023-12,976240,932565,165835,14.6,78,0.116,0.228,0.128,0.058,12,1
SHOP100,2024-01,766555,604818,166684,22.7,68,0.099,0.359,0.175,0.055,13,1
SHOP100,2024-02,1050193,901369,146340,15.1,64,0.104,0.312,0.134,0.012,14,1
SHOP100,2024-03,865109,831942,166441,16.6,74,0.149,0.321,0.246,0.054,15,1
SHOP100,2024-04,989731,783077,194455,18.5,61,0.133,0.31,0.194,0.067,16,0
SHOP100,2024-05,959212,713737,193891,21.2,81,0.11,0.315,,0.048,17,1
SHOP100,2024-06,898995,758931,174752,20.0,70,0.019,0.325,0.138,0.018,18,1
SHOP100,2024-07,938241,774012,160710,17.3,64,0.078,0.338,0.185,0.044,19,0
SHOP100,2024-08,916719,684211,171921,20.4,74,0.129,0.294,0.14,0.05,20,1
SHOP100,2024-09,865088,745275,166415,20.9,63,0.057,0.255,0.054,0.081,21,1
SHOP100,2024-10,850315,792257,161036,17.8,74,0.05,0.311,0.235,0.055,22,1
SHOP100,2024-11,869596,670070,180189,18.4,61,0.122,0.306,0.058,0.024,23,1
SHOP100,2024-12,700815,574365,118539,15.8,70,0.127,0.275,0.232,0.068,24,1
SHOP100,2025-01,1097018,944746,176954,18.5,,0.198,0.282,0.095,0.04,25,1
SHOP100,2025-02,705507,553482,150583,21.7,64,0.082,0.316,0.196,0.071,26,1
SHOP100,2025-03,669995,580891,119879,17.8,61,0.04,0.323,0.116,0.068,27,1
SHOP100,2025-04,905092,739896,160923,19.9,52,0.096,0.356,0.256,0.068,28,1
SHOP100,2025-05,595509,509756,120453,21.1,73,0.012,0.297,0.244,0.073,29,1
SHOP100,2025-06,727996,634841,150193,17.7,69,0.046,0.313,0.125,0.077,30,1
SHOP100,2025-07,824939,677583,192839,22.8,69,0.135,0.329,0.075,0.0,31,0
SHOP100,2025-08,1022116,847684,188650,16.5,75,0.124,0.382,0.082,0.021,32,1
SHOP100,2025-09,935744,769532,192999,17.9,78,0.093,0.293,0.118,0.071,33,1
SHOP100,2025-10,799538,710790,138419,16.9,70,0.083,0.346,0.047,0.035,34,1
SHOP100,2025-11,1140465,880590,187790,20.1,65,0.048,0.355,0.174,0.065,35,1
SHOP100,2025-12,1072933,917847,138966,12.2,70,0.164,0.323,0.098,0.037,36,1
SHOP101,2023-01,202262,200283,26721,13.3,20,0.149,0.223,0.11,0.05,1,0
SHOP101,2023-02,309573,242312,59110,17.9,20,0.139,0.257,0.264,0.146,2,0
SHOP101,2023-03,271976,233615,26948,9.8,19,0.184,0.167,0.172,0.072,3,0
SHOP101,2023-04,252848,200472,59640,19.8,15,0.041,0.238,0.296,0.1,4,1
SHOP101,2023-05,182520,175062,23594,12.7,27,0.121,0.257,0.276,0.057,5,0
SHOP101,2023-06,278142,238983,39833,15.4,29,0.177,0.196,0.163,0.117,6,0
SHOP101,2023-07,295644,296806,36327,11.9,27,0.165,0.191,0.136,0.098,7,1
SHOP101,2023-08,237100,207578,40633,16.8,28,0.234,0.174,0.207,0.06,8,0
SHOP101,2023-09,276497,218141,45490,15.7,32,0.233,0.241,0.381,0.1,9,0
SHOP101,2023-10,396113,341073,54715,14.0,17,0.073,0.245,0.339,0.077,10,0
SHOP101,2023-11,182756,152120,31144,15.6,19,0.154,0.274,0.257,0.072,11,0
SHOP101,2023-12,237699,192229,35394,15.6,16,0.084,0.174,0.169,0.118,12,1
SHOP101,2024-01,359208,284835,48070,16.1,20,0.149,0.128,0.249,0.089,13,1
SHOP101,2024-02,244066,214934,30602,14.5,10,0.153,0.262,0.297,0.09,14,0
SHOP101,2024-03,334819,266810,38638,12.7,32,0.084,0.226,0.247,0.1,15,1
SHOP101,2024-04,215492,170368,34479,16.5,27,0.154,0.22,0.263,0.12,16,0
SHOP101,2024-05,272561,236322,30262,11.0,13,0.135,0.176,0.27,0.111,17,0
SHOP101,2024-06,325019,307143,34769,12.6,29,0.142,0.24,0.057,0.137,18,1
SHOP101,2024-07,412609,328836,50592,13.6,12,0.141,0.185,0.138,0.059,19,0
SHOP101,2024-08,421971,336977,51387,12.7,23,0.1,0.184,0.252,0.089,20,1
SHOP101,2024-09,359992,301528,16546,5.8,20,0.115,0.212,0.174,0.061,21,0
SHOP101,2024-10,371987,340055,48665,11.9,33,0.094,0.259,0.184,0.084,22,1
SHOP101,2024-11,338191,286541,51595,15.3,18,0.081,0.221,0.211,0.091,23,1
SHOP101,2024-12,297732,258077,54455,17.7,24,0.106,0.181,0.241,0.061,24,1
SHOP101,2025-01,166400,150290,29811,15.1,33,0.077,0.167,0.275,0.081,25,1
SHOP101,2025-02,284694,225279,46389,15.0,30,0.112,0.099,0.283,0.075,26,1
SHOP101,2025-03,305829,290251,43613,13.7,25,0.122,0.195,0.132,0.098,27,1
SHOP101,2025-04,270822,250077,16116,5.9,30,0.082,0.266,0.225,0.106,28,1
SHOP101,2025-05,282479,283167,27905,9.6,23,0.031,0.231,0.21,0.136,29,1
SHOP101,2025-06,351864,345425,54687,13.6,29,0.121,0.127,0.094,0.116,30,1
SHOP101,2025-07,267529,247800,26871,9.3,15,0.078,,0.218,0.075,31,1
SHOP101,2025-08,255619,244170,20148,7.2,21,0.22,0.256,0.192,0.108,32,1
SHOP101,2025-09,367949,274832,51541,15.4,15,0.121,0.222,0.264,0.126,33,1
SHOP101,2025-10,313158,238361,60183,20.6,20,0.1,0.308,0.211,0.055,34,1
SHOP101,2025-11,395874,344950,62768,15.4,14,0.102,0.256,0.386,0.082,35,1
SHOP101,2025-12,201317,161040,30434,14.1,24,0.104,0.161,0.218,0.1,36,1
SHOP102,2023-01,313366,231375,76164,24.4,33,0.122,0.272,0.219,0.028,1,1
SHOP102,2023-02,353988,282772,84249,19.8,13,0.049,0.325,0.129,0.096,2,1
SHOP102,2023-03,317801,248943,57000,16.4,23,0.167,0.357,0.117,0.026,3,0
SHOP102,2023-04,312449,254122,55676,19.1,18,0.129,0.261,0.117,0.07,4,1
SHOP102,2023-05,470429,320017,75175,18.7,27,0.02,0.34,0.028,0.017,5,1
SHOP102,2023-06,433077,332284,77490,18.0,28,0.131,0.334,0.114,0.007,6,1
SHOP102,2023-07,277281,229313,45388,13.9,27,0.0,0.336,0.189,0.063,7,1
SHOP102,2023-08,314056,262645,53278,19.8,22,0.0,0.322,0.201,0.037,8,1
SHOP102,2023-09,275839,204626,61671,21.6,28,0.091,0.321,0.217,0.083,9,1
SHOP102,2023-10,374618,281117,67466,18.6,31,0.166,0.279,0.213,0.059,10,0
SHOP102,2023-11,284766,237818,46469,18.0,24,0.105,0.436,0.16,0.0,11,1
SHOP102,2023-12,309124,265473,69741,20.1,17,0.004,0.326,0.182,0.0,12,0
SHOP102,2024-01,165955,140960,32903,20.8,27,0.031,0.307,0.219,0.028,13,1
SHOP102,2024-02,265954,208241,37431,14.0,27,0.085,0.292,0.135,0.011,14,1
SHOP102,2024-03,286752,227812,40310,15.5,22,0.069,0.204,0.128,0.059,15,1
SHOP102,2024-04,198102,181928,31550,17.1,24,0.013,0.259,0.165,0.032,16,1
SHOP102,2024-05,340705,323641,51756,15.6,24,0.017,0.282,0.255,0.071,17,1
SHOP102,2024-06,261827,219355,39607,17.2,24,0.108,0.329,,0.094,18,1
SHOP102,2024-07,232118,195782,43789,18.9,20,0.082,0.256,0.038,0.062,19,1
SHOP102,2024-08,328826,286083,37802,11.6,26,0.037,0.307,0.145,0.064,20,1
SHOP102,2024-09,254131,198452,52142,22.7,18,0.114,0.328,0.146,0.074,21,1
SHOP102,2024-10,379096,302233,62714,16.4,33,0.035,0.317,0.167,0.05,22,1
SHOP102,2024-11,360456,286636,47443,15.1,20,0.072,0.402,0.137,0.029,23,1
SHOP102,2024-12,337702,249959,63949,21.3,20,0.021,0.26,0.273,0.098,24,1
SHOP102,2025-01,269724,241894,41404,14.7,23,0.058,0.311,0.131,0.072,25,1
SHOP102,2025-02,334378,290655,57895,13.7,26,0.081,0.285,0.179,0.057,26,1
SHOP102,2025-03,274511,234921,54175,19.3,23,0.025,,0.222,0.0,27,1
SHOP102,2025-04,333205,271301,41016,13.3,21,0.174,0.302,0.259,0.046,28,1
SHOP102,2025-05,268208,220109,30740,11.5,,0.144,0.326,0.052,0.029,29,1
SHOP102,2025-06,277805,225073,54243,20.7,14,0.03,0.365,0.151,0.057,30,1
SHOP102,2025-07,377019,269369,64034,16.1,14,0.095,0.301,0.135,0.025,31,1
SHOP102,2025-08,359271,304926,61467,16.7,28,0.027,0.349,0.186,0.086,32,1
SHOP102,2025-09,322092,229666,53348,17.4,17,0.093,0.235,0.175,0.074,33,0
SHOP102,2025-10,388098,334009,70581,20.7,11,0.109,0.317,0.205,0.0,34,1
SHOP102,2025-11,337867,250862,74042,22.4,29,0.175,0.365,0.2,0.0,35,1
SHOP102,2025-12,323739,273405,41037,14.1,25,0.119,0.366,0.133,0.104,36,1
SHOP103,2023-01,318865,282463,52504,17.7,39,0.102,0.304,0.204,0.071,1,0
SHOP103,2023-02,639628,500783,106797,18.8,44,0.087,0.304,0.261,0.041,2,0
SHOP103,2023-03,564045,421841,77556,13.4,29,0.096,0.211,0.121,0.014,3,1
SHOP103,2023-04,630747,500234,121041,19.8,38,0.117,0.305,0.241,0.102,4,0
SHOP103,2023-05,353732,298500,55983,16.1,34,0.104,0.248,0.173,0.082,5,0
SHOP103,2023-06,509307,455652,52756,11.7,27,0.154,0.238,0.211,0.063,6,0
SHOP103,2023-07,404698,370774,82833,20.1,30,0.116,0.363,0.213,0.123,7,1
SHOP103,2023-08,468892,396445,79862,16.7,39,0.126,0.336,0.106,0.037,8,0
SHOP103,2023-09,553132,424575,105169,19.0,36,0.203,,0.221,0.11,9,0
SHOP103,2023-10,504623,349770,85269,15.9,35,0.172,0.278,0.29,0.012,10,0
SHOP103,2023-11,329199,300752,27949,9.2,37,0.082,0.183,0.072,0.042,11,1
SHOP103,2023-12,390689,376919,57207,15.1,35,0.097,0.37,0.241,0.039,12,1
SHOP103,2024-01,509385,464613,57912,10.4,33,0.107,0.348,0.158,0.041,13,1
SHOP103,2024-02,374742,294948,70483,20.7,30,0.055,0.272,0.332,0.062,14,0
SHOP103,2024-03,466678,439589,73076,13.6,40,0.145,0.177,0.176,0.019,15,1
SHOP103,2024-04,501928,372920,77897,18.3,37,0.12,0.311,0.141,0.086,16,1
SHOP103,2024-05,447284,399938,39629,8.5,42,0.017,0.243,0.103,0.04,17,1
SHOP103,2024-06,620808,517263,81128,13.3,29,0.04,0.286,0.191,0.065,18,1
SHOP103,2024-07,556471,431005,65304,12.4,39,0.027,0.28,0.263,0.051,19,1
SHOP103,2024-08,469645,395392,65490,15.5,38,0.127,0.184,0.164,0.061,20,1
SHOP103,2024-09,463488,385146,94979,18.5,36,0.14,0.24,0.278,0.103,21,1
SHOP103,2024-10,479828,339738,85112,19.0,40,0.057,0.206,0.141,0.047,22,0
SHOP103,2024-11,563641,473189,124869,22.3,34,0.065,0.283,0.123,0.032,23,1
SHOP103,2024-12,388527,354178,64598,15.1,43,0.074,0.305,0.137,0.074,24,1
SHOP103,2025-01,534216,530803,74815,14.3,38,0.042,0.263,0.151,0.083,25,0
SHOP103,2025-02,420769,327317,101795,22.4,26,0.123,0.239,0.097,0.061,26,1
SHOP103,2025-03,457103,392589,73750,16.1,19,0.124,0.221,0.08,0.041,27,1
SHOP103,2025-04,462590,373397,60662,13.2,33,0.112,0.175,0.18,0.069,28,1
SHOP103,2025-05,514517,384560,85472,17.4,42,0.126,0.354,0.222,0.059,29,1
SHOP103,2025-06,490560,387695,112979,21.4,42,0.094,0.311,0.119,0.084,30,1
SHOP103,2025-07,578463,500038,97106,15.7,34,0.057,0.323,0.187,0.097,31,1
SHOP103,2025-08,306242,265429,42663,16.2,45,0.187,0.241,0.273,0.069,32,1
SHOP103,2025-09,434223,352379,53810,12.7,31,0.087,0.223,0.106,0.061,33,1
SHOP103,2025-10,529654,463418,86885,14.6,41,0.097,0.396,0.135,0.11,34,1
SHOP103,2025-11,419478,319623,72103,18.2,42,0.057,0.236,0.224,0.11,35,1
SHOP103,2025-12,396325,350557,81446,18.0,31,0.139,0.316,0.148,0.083,36,1
SHOP104,2023-01,427424,369597,60564,14.2,40,0.061,0.325,0.288,0.115,1,0
SHOP104,2023-02,395261,339198,59535,16.4,27,0.099,0.247,0.123,0.108,2,0
SHOP104,2023-03,388603,329836,56258,15.6,30,0.135,0.357,0.036,0.065,3,1
SHOP104,2023-04,304332,247685,45715,15.7,35,0.146,0.319,0.143,0.019,4,1
SHOP104,2023-05,389405,381676,79828,17.6,32,0.042,0.342,0.146,0.078,5,1
SHOP104,2023-06,355718,303061,53693,16.6,39,0.039,0.331,0.228,0.07,6,1
SHOP104,2023-07,440794,372180,59963,14.4,25,0.15,0.232,0.165,0.041,7,0
SHOP104,2023-08,394424,363360,47374,11.9,24,0.074,0.255,0.151,0.03,8,1
SHOP104,2023-09,404694,334002,63648,14.6,33,0.087,0.328,0.227,0.109,9,1
SHOP104,2023-10,563674,424392,69911,12.3,33,0.112,0.292,0.158,0.104,10,0
SHOP104,2023-11,495633,426972,87350,19.3,41,0.099,0.316,0.145,0.069,11,1
SHOP104,2023-12,326239,289308,74646,19.8,29,0.179,0.245,0.148,0.064,12,0
SHOP104,2024-01,538777,426911,74118,15.3,37,0.114,0.411,0.234,0.081,13,1
SHOP104,2024-02,496810,431673,62651,12.3,33,0.068,0.286,0.106,0.082,14,1
SHOP104,2024-03,433658,389067,96583,20.3,30,0.064,0.284,0.276,0.076,15,1
SHOP104,2024-04,455451,372724,73071,15.5,40,0.153,0.326,0.167,0.083,16,1
SHOP104,2024-05,409767,343200,61441,15.6,35,0.032,0.216,0.179,0.09,17,1
SHOP104,2024-06,507874,436274,68394,15.8,45,0.14,0.276,0.261,0.087,18,1
SHOP104,2024-07,322344,249544,66456,20.7,41,0.071,0.269,0.176,0.004,19,1
SHOP104,2024-08,431781,362078,84049,20.5,32,0.108,0.205,0.094,0.06,20,1
SHOP104,2024-09,407487,366371,104464,21.1,36,0.071,0.274,0.121,0.052,21,1
SHOP104,2024-10,442853,382332,89193,20.3,37,0.196,0.366,0.057,0.061,22,1
SHOP104,2024-11,428701,338045,64682,15.8,27,0.063,0.331,0.172,0.038,23,1
SHOP104,2024-12,417609,374422,83567,17.9,28,0.034,0.419,0.119,0.051,24,1
SHOP104,2025-01,466482,370448,101936,22.1,34,0.017,0.353,0.184,0.049,25,1
SHOP104,2025-02,433709,382860,68266,13.4,38,0.128,0.246,0.233,0.051,26,1
SHOP104,2025-03,346264,344628,59220,14.4,20,0.054,0.296,0.116,0.09,27,1
SHOP104,2025-04,351199,275974,52628,17.2,34,0.082,0.353,0.113,0.092,28,1
SHOP104,2025-05,513571,450840,87496,14.9,42,0.049,0.371,0.236,0.064,29,1
SHOP104,2025-06,394514,330793,61133,14.7,45,0.001,0.328,0.153,0.055,30,0
SHOP104,2025-07,507894,433696,89979,18.6,35,0.092,0.314,0.095,0.026,31,1
SHOP104,2025-08,466133,431073,82754,18.7,38,0.137,0.351,0.178,0.083,32,1
SHOP104,2025-09,470799,433180,61404,14.9,27,0.137,0.388,0.185,0.073,33,1
SHOP104,2025-10,494517,384174,116191,22.8,37,0.068,0.331,,0.044,34,1
SHOP104,2025-11,354662,298786,47309,13.9,24,0.094,0.245,0.192,0.024,35,1
SHOP104,2025-12,418108,379790,83656,16.6,31,0.17,0.282,0.162,0.035,36,1
SHOP105,2023-01,484325,367426,105031,21.5,41,0.145,0.323,0.275,0.032,1,1
SHOP105,2023-02,732039,600959,138359,17.5,57,0.17,0.342,0.108,0.039,2,0
SHOP105,2023-03,728616,646696,99155,14.7,65,0.095,0.328,0.144,0.088,3,1
SHOP105,2023-04,522685,448483,114019,19.9,58,0.012,0.323,0.122,0.072,4,1
SHOP105,2023-05,642674,488168,92515,15.9,54,0.14,0.28,0.15,0.042,5,0
SHOP105,2023-06,792369,613905,175485,20.3,53,0.023,0.336,0.086,0.063,6,1
SHOP105,2023-07,1072790,921510,207987,20.3,44,0.088,0.301,0.057,0.003,7,1
SHOP105,2023-08,598029,466313,117382,20.5,46,0.125,0.174,0.138,0.057,8,1
SHOP105,2023-09,782361,680322,158497,18.6,55,0.168,0.355,0.172,0.0,9,0
SHOP105,2023-10,613923,551743,100702,14.9,51,0.014,0.337,0.159,0.015,10,1
SHOP105,2023-11,696997,526945,186333,24.3,38,0.07,0.347,0.197,0.035,11,1
SHOP105,2023-12,674830,567390,114559,16.2,47,0.021,0.332,0.126,0.001,12,1
SHOP105,2024-01,798057,698802,138607,15.7,,0.058,0.446,0.139,0.032,13,1
SHOP105,2024-02,939104,752179,206456,21.4,66,0.131,0.393,0.133,0.058,14,1
SHOP105,2024-03,424680,388462,65693,13.8,59,0.029,0.295,0.134,0.055,15,1
SHOP105,2024-04,1114448,408613,88324,16.4,54,0.116,0.304,0.111,0.112,16,1
SHOP105,2024-05,509573,434129,98182,17.8,49,0.053,0.282,0.083,0.077,17,1
SHOP105,2024-06,680733,561683,136427,19.1,61,0.069,0.28,0.092,0.031,18,1
SHOP105,2024-07,606262,484785,101804,18.6,51,0.069,0.36,0.189,0.042,19,1
SHOP105,2024-08,900544,776764,168848,18.8,47,0.0,0.38,0.136,0.113,20,1
SHOP105,2024-09,860934,639904,202329,24.9,44,0.126,0.259,0.124,0.036,21,1
SHOP105,2024-10,666527,586690,122801,19.1,60,0.057,0.364,0.127,0.073,22,1
SHOP105,2024-11,671173,632345,119915,16.1,46,0.147,0.28,0.058,0.069,23,1
SHOP105,2024-12,710112,587798,158043,22.1,73,0.032,0.308,0.14,0.042,24,1
SHOP105,2025-01,618267,460310,125329,19.8,56,0.104,0.279,0.179,0.012,25,1
SHOP105,2025-02,554102,456919,106296,19.1,54,0.076,0.273,0.124,0.048,26,1
SHOP105,2025-03,634922,483667,133854,20.6,51,0.048,0.349,0.231,0.029,27,1
SHOP105,2025-04,574958,484546,104396,19.0,57,0.103,0.289,0.196,0.067,28,1
SHOP105,2025-05,680169,635858,120682,14.7,62,0.0,0.174,0.158,0.05,29,1
SHOP105,2025-06,595366,468527,107778,17.5,55,0.062,0.379,0.129,0.033,30,1
SHOP105,2025-07,657039,545031,127891,20.9,61,0.041,0.226,,0.061,31,1
SHOP105,2025-08,710627,612738,150681,17.9,55,0.043,0.337,0.155,0.066,32,1
SHOP105,2025-09,719754,575828,163022,22.0,47,0.061,0.326,0.128,0.08,33,1
SHOP105,2025-10,880343,589461,153008,20.7,41,0.201,0.365,0.232,0.072,34,1
SHOP105,2025-11,364860,319953,71099,18.1,50,0.129,0.26,0.114,0.066,35,1
SHOP105,2025-12,912364,761817,286529,26.4,,0.075,0.2,0.186,0.067,36,1
